Age,Gender,Annual Income,Spending Score
48,0,195116,45
45,0,80735,99
27,0,71437,54
80,0,61366,37
79,1,91217,31
55,1,115332,84
65,1,145847,25
52,0,187953,91
64,0,172407,23
25,1,100086,92
86,1,54559,39
22,1,33519,15
53,1,167819,39
76,1,175690,64
58,1,73212,7
41,1,96488,28
26,0,166096,91
42,1,68066,8
40,1,81257,89
71,1,25160,23
20,1,59873,35
43,0,107152,87
65,1,20120,74
79,0,92383,3
82,0,146389,51
30,1,154230,7
71,1,93723,78
84,0,107977,62
69,0,191054,66
87,1,85566,73
82,1,185192,51
85,0,93530,88
34,1,28450,71
60,1,172578,37
33,0,148714,40
52,1,36208,66
80,1,84579,100
20,1,100101,17
46,0,57180,100
47,0,58375,2
68,1,37683,67
31,0,195224,68
70,1,70959,28
57,1,174937,19
58,1,194216,46
43,1,29270,32
65,0,89226,94
30,1,184110,20
57,0,128123,39
48,1,40442,62
66,1,100407,95
40,0,38706,14
59,1,39005,49
47,0,74801,73
39,0,36278,31
55,1,131788,41
67,0,164995,85
20,0,98234,92
85,1,160982,9
85,1,119504,93
51,0,158503,19
59,0,199676,8
60,0,47386,96
79,0,180954,81
38,0,87684,94
42,1,154658,100
70,1,81008,61
31,0,146365,46
54,0,191253,97
34,0,147026,28
53,1,104716,97
45,0,79135,21
58,1,59007,93
61,1,195654,100
64,1,66799,82
53,0,85875,72
32,0,172748,58
25,1,132829,82
57,0,140911,93
77,1,78315,62
90,1,187367,41
67,0,165651,32
27,1,85295,48
49,0,132875,36
63,1,31680,68
88,1,186807,18
77,0,45871,50
90,0,187945,74
46,1,109729,11
77,1,105023,6
52,1,22527,12
74,1,33209,19
65,0,36221,16
82,1,48697,20
38,0,129292,4
45,1,197134,52
53,0,129559,75
63,1,170941,40
23,1,159204,43
88,1,46895,80
38,0,96039,95
19,0,153512,87
44,0,177603,9
35,0,178655,67
42,1,62496,47
24,1,64625,14
44,0,179671,73
63,1,78319,7
40,0,116167,44
88,0,34483,20
47,0,119421,15
52,1,83755,88
68,0,189856,22
58,1,23591,92
20,1,154725,63
67,0,141615,5
59,1,47845,89
72,1,167612,42
26,1,116906,79
48,0,101258,46
87,0,66213,47
54,0,97881,47
26,1,176076,96
67,1,180936,17
66,0,67514,12
57,0,134247,32
35,1,73477,10
78,0,158739,87
60,0,198933,77
55,1,21537,79
86,0,189299,51
48,0,187198,10
58,0,36248,93
77,1,71727,64
53,1,94067,63
87,0,20187,83
25,1,92673,13
56,1,107991,30
36,1,140866,20
83,1,99989,97
22,1,68329,44
90,1,155270,74
33,1,136266,98
50,1,122109,39
47,0,101410,46
87,1,77060,47
63,1,63597,7
29,1,21407,24
37,0,24791,9
64,0,49075,56
27,0,173237,54
56,1,46616,49
72,1,42354,61
88,0,110765,16
20,1,193745,17
63,1,78884,43
35,0,194788,37
90,0,48145,72
31,0,33778,50
22,1,63057,85
42,1,148464,41
57,1,190498,73
84,1,166929,28
56,1,102458,20
57,0,55838,40
88,0,44462,93
19,0,30993,61
81,0,173762,95
79,0,30243,41
57,0,154298,3
20,1,72538,77
88,1,173138,14
44,1,195418,40
34,1,175894,2
47,0,34825,77
71,1,89787,100
79,1,104922,37
47,1,25457,25
27,0,105637,6
82,0,153983,30
36,1,136022,69
43,0,195150,51
73,1,89281,94
35,1,44922,60
29,0,147005,4
45,0,84455,22
87,1,150851,38
63,0,61998,88
58,0,66284,53
72,0,76374,22
51,0,88406,32
61,1,124697,80
47,0,172421,91
54,0,154482,3
72,0,45895,71
24,1,155661,68
21,0,43190,97
41,0,99386,14
90,1,113981,47
54,0,34276,44
87,1,161150,73
85,1,150936,49
61,0,31233,13
21,0,187388,73
30,1,41900,1
71,1,95092,54
29,1,181045,63
84,0,87419,28
30,0,113226,60
80,1,155393,96
25,1,51705,90
45,1,169528,42
59,0,44251,40
78,1,158932,76
71,1,69372,39
76,1,25186,68
75,0,140039,82
58,0,20714,50
77,0,21604,74
37,1,84753,49
27,1,179831,93
24,0,192806,22
75,0,128643,57
30,1,86652,31
58,1,85671,67
57,0,73239,33
56,0,115156,84
80,0,51327,52
46,0,33313,64
40,0,149271,26
60,1,83676,31
55,1,130356,61
25,0,94962,75
34,1,67036,79
87,0,176680,15
61,0,159144,43
20,0,188245,58
48,1,111012,28
36,1,78278,8
68,1,98937,67
55,1,72801,34
69,1,129814,79
59,1,169703,7
72,1,25376,62
40,1,56282,71
65,0,69138,6
84,1,57479,17
57,1,95322,6
73,0,106390,82
35,0,42915,90
18,0,46598,8
26,1,25330,72
30,1,57144,77
65,0,150128,6
55,1,181310,98
42,0,24298,42
82,0,199463,67
88,0,112907,52
65,1,152011,52
55,1,138464,84
90,1,27088,31
21,0,101922,90
56,1,31327,29
36,1,68489,79
45,1,30019,99
40,0,44702,30
77,0,101343,35
26,0,72413,65
20,1,115043,35
31,0,123980,77
22,0,136306,37
64,1,142912,86
32,0,188342,68
76,1,112609,22
78,0,44736,75
65,0,157945,24
73,1,71027,61
80,1,113586,19
20,0,101228,46
63,1,140996,71
55,1,122318,42
32,0,93154,88
73,0,48756,18
39,1,108403,41
49,1,22733,37
34,0,131651,26
43,1,172488,61
37,0,191902,30
59,0,78527,54
51,1,188234,76
62,1,99466,48
19,0,137515,38
73,0,119707,88
56,0,161969,91
38,1,88096,72
50,1,185533,38
55,1,108406,47
46,0,184626,40
30,0,90786,2
37,0,165873,24
73,1,74056,80
90,0,196490,69
51,0,171789,59
76,1,162063,34
51,1,67130,98
63,0,72996,94
40,0,133243,50
59,1,60580,96
27,0,157050,43
39,1,169522,32
88,0,128249,43
34,1,197512,2
27,1,181893,76
30,1,166298,44
69,1,22270,28
41,1,33012,41
74,0,127925,29
68,1,188506,67
62,1,41931,62
66,0,121642,57
59,1,108465,5
25,1,123306,90
72,0,84009,85
45,1,123536,59
38,1,135018,61
18,0,169613,32
67,0,171395,67
45,1,74657,56
26,0,187335,51
69,0,40235,5
81,0,102195,100
52,1,194182,5
42,0,84037,13
19,1,87039,72
30,0,80497,91
54,1,110815,46
72,0,116996,89
76,1,104579,52
37,0,108900,86
77,1,44603,89
79,0,114438,15
42,1,121418,91
21,0,197562,62
31,0,130122,64
58,0,168885,98
40,1,195697,7
76,0,138594,67
88,1,89353,48
66,1,115964,13
61,1,26188,47
85,0,84834,74
31,1,193892,80
41,1,68252,27
28,1,91111,80
86,1,97715,41
87,1,104174,27
24,1,166679,53
79,1,138358,57
75,0,131791,6
27,1,135845,100
47,0,63396,40
83,1,94475,6
40,0,160174,61
65,0,78719,26
48,0,30230,95
49,0,183389,5
35,0,142321,19
67,1,52405,56
75,0,69452,87
88,0,149274,97
84,0,183199,64
72,1,100401,57
87,1,81512,60
80,1,101606,56
75,1,96502,79
24,0,52226,100
34,1,37606,54
35,1,147168,40
60,0,43430,48
33,1,137342,5
72,1,65910,96
46,1,181422,25
27,1,150048,42
90,0,140904,2
63,1,79645,8
35,0,169217,31
34,0,100796,59
36,1,63796,85
55,0,43512,31
20,1,60608,78
47,0,41908,83
48,0,79273,2
29,1,86274,18
55,0,170765,29
38,1,111999,41
22,0,28267,24
48,0,124520,100
67,0,133622,99
20,1,190079,69
58,1,170976,81
66,0,123549,63
34,0,141535,26
43,0,157778,92
88,1,35620,40
50,1,46779,80
90,0,116803,5
81,0,150414,53
70,0,40257,88
79,1,133721,96
18,1,166915,8
36,1,188799,76
77,1,102960,62
24,0,53024,34
42,0,125843,76
45,1,128343,67
58,1,195704,2
75,1,136713,72
80,1,59193,72
65,0,168065,87
53,0,122575,27
85,1,76173,72
84,1,68903,59
37,1,72559,6
83,0,165856,34
62,1,177376,26
35,1,52971,48
19,0,25760,27
26,1,69684,63
18,0,185385,58
60,1,28141,54
29,0,28138,66
68,0,72540,94
57,0,119095,77
27,0,177327,42
61,0,103172,99
37,0,96049,41
71,1,181775,29
66,0,174922,17
76,0,36135,90
25,0,144176,73
25,1,44694,66
57,0,174914,97
64,0,67336,55
43,1,53801,28
86,0,22427,100
65,0,24332,42
75,0,22854,89
22,1,115267,95
53,1,74485,73
40,1,40943,85
40,1,115904,70
40,0,121546,86
37,1,79170,48
47,1,52356,84
39,1,112443,91
89,1,106778,82
65,0,140750,5
61,1,75873,100
77,0,195464,84
82,0,111969,18
58,1,114761,30
75,1,25391,90
87,1,155424,69
44,0,193220,82
36,0,76962,58
38,1,21691,98
18,1,77987,62
44,0,49875,58
88,1,24544,52
27,1,146733,97
73,1,46969,40
36,0,146912,3
23,0,94413,31
68,0,53171,86
43,0,115420,97
34,1,97721,72
25,0,76899,79
26,0,195474,56
31,1,55882,57
86,1,181510,34
83,1,67748,67
30,1,170498,32
52,1,76593,69
36,0,168372,54
27,0,112333,95
66,1,66815,43
74,1,145869,96
57,0,90997,9
81,1,149308,2
19,0,20665,84
60,1,144669,73
37,0,122727,82
36,1,156133,93
29,1,141016,72
88,0,169954,13
52,0,103478,48
62,0,115403,39
54,0,27823,93
33,0,88166,57
49,1,23870,28
22,0,146916,97
78,1,82568,33
84,0,109189,65
24,1,122950,95
34,0,71024,45
25,1,30800,86
25,1,178263,23
38,0,71355,28
58,1,96858,99
69,1,31583,76
58,0,85417,33
80,0,36382,13
70,1,155036,89
63,0,44187,88
57,0,61214,49
82,1,28822,22
63,1,146572,11
71,0,77299,31
49,0,162578,69
78,1,99061,69
70,1,33125,2
64,1,130454,81
70,1,38838,88
56,0,193135,89
76,1,126600,90
31,0,112865,37
18,1,191717,98
37,1,66183,27
70,1,177214,78
53,1,40719,80
62,1,98652,39
39,1,66489,24
24,0,53595,86
68,1,157600,42
56,1,152510,34
37,0,98179,34
23,0,48691,42
67,1,104660,65
26,1,103132,29
27,0,86660,86
84,1,47315,2
22,0,164186,62
76,0,163866,69
72,0,88192,28
80,0,142162,40
66,1,52559,60
50,0,59229,86
56,0,43579,53
63,1,85955,6
61,1,96689,84
38,1,94122,13
74,1,194973,68
73,1,151489,22
70,0,21489,90
46,1,53928,4
62,1,154052,63
34,0,24915,29
89,0,46567,70
51,1,48921,46
41,1,146856,80
22,0,28533,14
26,0,180792,99
59,0,145259,53
51,0,128059,92
81,1,67441,22
65,0,145382,42
89,1,112930,54
73,0,115538,68
84,1,143317,16
38,1,80735,34
69,0,65820,16
71,0,95197,52
33,0,61117,44
87,0,180196,91
35,0,107070,46
77,1,80776,37
61,0,109035,22
83,0,198260,72
31,1,140719,12
80,1,122325,67
18,1,104344,78
59,1,40447,39
56,0,195061,9
51,1,39509,98
29,0,78359,55
82,1,42674,26
82,1,196490,55
52,0,44311,28
59,1,96509,22
63,0,197925,61
20,1,198708,51
44,1,140571,85
39,1,154955,31
18,1,103441,8
66,1,28755,25
46,1,51682,36
77,0,36205,27
28,1,171538,45
31,0,44402,55
54,0,62491,53
30,0,157697,65
35,0,180493,1
33,1,164924,27
42,0,56137,14
57,1,152732,25
21,0,48346,85
78,1,160311,98
44,0,43793,43
20,0,196891,13
39,0,192682,9
80,0,35819,32
44,0,70861,68
38,0,192036,6
30,1,128716,45
22,1,78766,70
43,0,81096,2
83,1,120232,45
28,1,126718,91
23,1,190834,25
18,0,140533,95
35,1,45123,32
50,0,99417,56
35,0,173518,52
25,1,151435,48
77,0,134921,16
81,1,54962,97
40,1,103258,95
78,1,143070,89
30,0,83528,39
87,0,67262,42
51,0,176867,67
44,1,186976,83
87,0,158955,45
54,0,42374,13
50,0,92473,93
69,0,65355,52
78,0,136747,42
72,0,63461,12
66,1,146613,80
30,0,48407,47
71,0,81226,17
33,0,58426,3
28,1,86963,32
50,1,142564,75
33,1,165816,35
56,0,53901,70
65,1,63789,46
38,0,163198,85
43,1,197495,28
26,1,163200,37
68,1,33045,72
32,0,113834,8
50,1,86177,49
86,0,118610,89
45,0,193139,66
74,1,132574,44
34,0,187645,5
80,1,34909,19
88,1,67912,16
72,0,45422,10
26,0,43155,3
41,0,195298,84
23,1,198501,75
80,1,68586,19
50,1,95550,79
80,1,57542,25
72,0,62265,23
49,1,175933,99
81,1,88010,55
46,1,87779,3
49,0,167829,74
25,0,114738,56
58,0,92302,42
19,1,50038,61
57,0,38753,10
43,1,52798,11
72,0,69280,19
58,0,20569,93
71,0,127887,42
40,1,80771,49
41,1,24867,70
77,1,20640,1
67,0,40257,5
76,0,130742,98
46,1,168733,49
55,1,55320,99
65,1,198168,21
58,0,171761,73
49,1,133699,76
39,1,142360,72
63,1,89475,31
49,1,64433,7
20,1,34218,15
49,1,198020,8
45,1,166216,15
76,0,120392,92
80,1,186706,17
51,1,139645,76
87,0,125321,61
36,0,37348,23
67,1,136814,81
85,0,82460,73
74,1,184770,41
34,0,61927,62
55,1,168943,77
90,0,111565,31
33,1,93341,69
47,1,126384,50
51,0,47929,88
38,0,176637,1
55,1,101651,64
51,0,79044,37
59,1,184638,44
78,1,171877,69
33,1,84870,37
82,1,142236,39
81,1,142022,57
86,0,179146,64
81,1,142534,5
57,0,172067,52
22,0,148702,88
21,0,48755,1
27,0,49628,34
57,1,74412,43
24,0,37580,11
51,0,78805,52
54,1,38371,88
53,1,87833,21
61,0,110393,19
19,1,22196,7
83,0,102653,19
58,0,160345,2
25,1,131403,90
62,1,92749,57
85,0,186893,38
84,0,175519,66
77,1,98950,42
30,1,112523,49
70,0,83345,2
90,1,155390,28
20,0,179651,92
61,1,90126,18
44,0,26692,38
36,0,197605,12
62,0,60154,5
48,0,123679,62
77,1,40325,42
73,0,94329,25
33,0,68732,95
74,0,97577,89
24,0,25859,70
62,0,105851,78
54,1,58879,4
41,1,107073,89
69,1,124272,58
23,1,115765,50
39,1,159920,25
25,0,127693,23
26,1,132253,50
88,0,24729,36
63,1,36684,38
83,0,73720,61
88,0,193108,5
71,1,129823,89
25,0,130257,52
71,1,67869,80
85,0,189790,2
45,0,161803,49
42,0,142806,83
36,1,198114,27
43,0,171896,11
24,0,102840,90
87,0,158547,6
51,0,86270,33
40,1,35829,57
24,1,186220,96
66,0,61762,16
87,0,119458,31
78,1,44375,65
76,1,172241,78
21,0,109917,56
82,0,26996,70
26,1,182496,23
35,1,90403,6
26,0,72172,58
32,0,55997,12
42,1,80599,9
46,0,167866,60
65,0,116387,76
33,0,42852,83
52,0,86183,28
36,1,119056,16
65,1,166468,34
66,0,40407,32
21,1,137613,16
25,1,158057,50
39,1,121937,3
24,0,191964,78
37,0,69055,17
50,1,109003,8
49,1,20950,43
46,0,196912,66
69,1,147484,13
20,1,142252,54
52,1,187484,77
69,1,167391,14
76,1,47697,95
46,0,111863,71
52,1,119979,69
82,0,73923,54
39,0,192864,72
85,1,77230,58
87,1,44567,52
25,1,107649,33
38,0,81497,30
43,1,66084,39
42,0,193283,27
72,1,40024,29
83,1,183757,23
22,1,141504,87
78,0,175827,47
67,1,36780,90
19,1,97392,96
88,1,83172,4
78,0,127032,26
70,0,138209,52
31,0,169833,64
47,0,60566,50
46,1,57921,13
29,1,95902,48
86,1,27805,38
33,1,134787,87
90,1,116739,95
31,0,151734,48
64,1,71303,10
49,0,133807,81
55,0,65138,86
70,1,39872,80
40,0,55683,45
59,0,91755,19
34,0,70308,72
50,0,190520,100
71,0,62310,30
29,1,143655,20
80,1,64179,84
22,1,54367,50
74,1,139703,43
45,1,34407,15
72,0,32961,84
90,0,160384,36
74,0,126218,22
76,1,188453,78
39,0,163658,46
53,1,53401,70
78,1,166886,33
66,0,52111,50
43,0,133558,9
47,0,194737,47
36,1,198750,73
19,1,60951,58
18,0,139159,99
76,0,171575,57
63,0,192515,65
22,0,49275,94
55,0,124527,1
29,0,170677,77
20,0,100083,67
42,0,64990,51
31,1,92321,31
60,1,133173,5
77,1,23479,54
78,1,107716,78
22,1,86652,99
67,1,20528,10
89,0,93674,77
82,0,108841,35
35,0,118638,8
23,0,59047,58
80,0,165398,32
18,1,48749,98
71,1,85428,24
19,0,80297,31
55,1,105182,100
46,1,85350,14
65,1,29560,66
56,1,38463,66
56,0,153349,56
27,0,123590,94
20,0,154930,67
25,0,88456,69
68,0,30508,8
36,0,49865,43
66,1,114005,24
51,0,155091,32
24,1,154789,51
80,1,42121,9
43,0,118010,70
28,1,197764,55
89,0,163378,58
67,0,66416,21
30,0,174098,78
43,0,122301,94
22,1,92967,56
39,0,160671,52
47,0,76966,30
48,0,96645,62
42,1,187982,78
55,1,67770,65
19,0,23856,20
51,1,74908,53
31,1,132310,88
50,0,32038,40
40,0,94705,46
49,1,95287,97
87,0,38099,11
57,0,161068,70
90,1,180501,15
29,1,87675,11
28,0,54789,77
31,1,105542,88
35,1,127690,90
38,1,100427,7
55,1,96998,78
76,0,128670,49
40,0,130891,70
43,1,119031,54
41,0,60680,55
45,1,94366,48
38,1,135977,74
75,1,83781,78
20,0,167964,65
48,0,60448,67
85,1,133629,85
76,0,76679,83
67,0,130042,94
20,0,94026,34
81,1,45892,32
38,0,113761,35
44,0,134246,23
76,0,77474,20
38,0,168245,33
90,0,165801,31
43,0,161936,91
82,0,123955,83
69,0,177878,21
31,1,21213,90
88,0,57524,40
90,1,189256,95
60,0,65498,17
34,1,50700,34
56,1,163433,50
82,1,158693,44
20,0,102798,80
24,1,65051,88
89,0,24139,74
43,1,36862,79
82,0,39181,92
65,0,197672,67
86,0,47206,40
28,1,33756,43
18,0,88927,66
74,0,151349,51
80,0,158243,78
56,0,42768,42
78,1,179113,88
86,1,21100,58
43,1,119123,73
77,0,94358,7
88,1,22598,24
43,0,153717,25
90,0,106460,91
26,1,160202,36
41,0,70404,66
82,0,99152,26
85,1,65886,15
55,0,116364,80
20,0,132300,25
44,0,149338,49
30,0,102106,96
57,1,111248,65
63,1,191959,31
49,1,149229,85
50,0,43035,31
48,1,145317,15
42,0,31239,79
32,0,197333,94
52,0,69018,68
62,0,132420,55
88,0,149132,11
47,1,193757,57
26,0,119241,8
20,0,138728,4
65,0,84619,15
86,0,105049,68
62,1,59380,83
26,1,41416,90
52,0,95642,8
20,1,153038,71
63,0,93723,39
55,1,166331,63
56,0,73465,73
64,1,153199,12
54,1,109172,70
88,0,61184,26
77,0,143877,97
57,0,123949,97
71,0,43729,96
78,0,120242,79
79,0,82521,59
55,1,168432,92
78,1,29070,62
19,1,75130,16
31,1,52340,76
62,1,32101,13
46,0,162228,38
72,0,92166,46
48,0,103225,81
74,0,178436,65
37,0,119632,4
25,1,178211,22
70,0,46636,19
22,1,47238,69
46,1,89360,96
39,0,96120,95
48,0,32997,43
51,1,40468,45
69,1,107663,86
44,1,153141,22
30,0,89531,76
37,1,68731,79
30,0,62592,59
67,0,24382,9
89,1,131863,33
82,1,46786,7
18,0,149854,49
21,0,95043,24
86,1,179880,13
34,1,141795,5
59,1,137056,72
54,0,56645,58
22,1,92797,26
90,1,93866,98
41,0,104855,25
33,0,150276,28
53,1,135707,71
26,1,86034,93
25,0,194441,1
72,1,189870,65
66,1,154494,53
74,0,111436,95
18,1,39220,18
27,1,177392,85
41,1,21619,16
35,0,52980,2
22,1,51835,57
25,0,102573,39
26,0,165801,44
82,1,49914,11
33,0,186365,22
32,0,66150,97
49,0,198769,35
25,0,109788,61
90,1,144268,5
18,0,48713,18
66,1,48934,75
19,0,178711,34
51,0,94577,11
86,0,20340,99
63,0,24398,8
46,1,141301,33
30,0,109683,39
56,0,123909,25
55,1,51990,55
72,0,59430,3
69,1,134102,89
31,1,53199,41
41,1,140671,82
44,0,99908,69
34,1,50360,74
19,0,57643,59
76,0,69427,4
58,1,41166,26
77,1,31599,27
23,1,172773,48
54,0,176930,18
32,0,176274,65
71,1,56116,35
72,1,27198,83
67,1,83307,77
39,1,146606,51
37,0,132228,44
18,0,74791,21
24,0,97054,38
33,0,149641,52
40,0,40617,74
31,0,74763,18
90,0,20657,69
83,0,83420,57
72,0,82130,28
47,0,51485,56
25,1,22656,89
61,1,104358,16
83,0,161796,34
56,0,26745,44
81,0,32300,9
20,0,158153,72
58,0,74115,87
56,1,25326,15
55,1,26665,23
74,1,162233,3
25,1,129278,34
78,1,195015,66
87,0,121569,27
54,0,153357,87
61,0,21374,93
90,1,66371,56
34,1,57582,1
18,1,194833,78
49,1,131854,23
43,0,137208,68
85,1,114164,73
48,0,166258,60
54,1,124154,72
38,0,172309,100
38,0,159079,60
58,0,74291,88
88,1,96178,30
45,0,139090,15
68,1,89436,46
77,0,159548,43
59,1,81291,67
87,0,193440,25
90,0,28635,52
44,1,59950,66
71,1,149160,57
58,1,110119,100
53,0,166293,13
48,1,22098,78
85,0,25299,54
66,0,168609,82
34,1,87878,44
40,1,60384,18
79,1,137462,59
37,1,116042,81
45,0,134032,52
58,0,162358,48
83,0,128193,47
59,1,39651,32
69,1,56035,92
89,1,190947,35
42,0,156923,70
46,1,30563,53
33,0,175841,49
78,1,117996,98
18,0,50860,12
71,0,35924,38
40,1,24892,5
86,0,41207,43
71,1,94607,21
67,1,86057,19
60,0,33009,24
24,1,72393,39
29,0,27245,9
63,0,105500,6
32,0,88088,8
57,0,43282,72
74,1,179662,66
66,0,143822,42
42,1,175725,93
20,0,150406,89
86,0,25461,74
18,1,119353,43
74,1,175794,55
73,0,160673,75
73,0,139557,97
52,1,166826,84
50,1,172485,4
43,0,77880,36
74,0,185405,15
57,1,36853,22
23,1,49505,18
30,0,91247,64
49,1,88989,56
85,0,149964,36
70,1,21156,96
81,0,185643,68
18,0,156848,97
75,0,167903,46
34,1,87004,2
20,0,43050,46
51,0,48679,60
53,0,54914,59
34,0,23791,35
42,1,78521,26
83,0,141749,48
86,0,55576,89
60,1,52977,83
18,1,195268,50
86,1,189696,24
31,0,83289,87
31,0,127617,84
55,1,162448,69
27,0,129547,90
48,0,66768,10
77,1,186689,63
54,0,150666,44
32,0,195627,92
33,1,183335,81
63,1,72643,18
64,1,116559,52
82,1,113571,25
65,1,153127,82
23,1,20440,7
57,0,145358,64
22,0,163928,67
79,0,118178,80
21,0,44091,4
23,0,92812,25
42,0,106055,46
64,0,54109,51
47,1,156912,41
57,0,21587,44
36,1,80895,43
18,0,32229,13
33,0,184914,22
51,1,134065,72
46,1,133960,92
56,0,55858,78
46,0,136709,99
60,0,103584,48
70,0,149537,28
87,0,122314,19
79,0,70806,18
31,1,32772,13
49,1,59379,64
45,0,182047,37
82,0,86933,24
51,0,21537,94
87,1,176651,34
34,1,39520,18
31,1,160906,57
59,0,151713,48
29,0,132794,22
63,0,138303,95
41,1,95088,14
18,1,178391,55
37,0,113238,57
33,0,69808,73
53,1,145722,7
21,1,24858,97
38,0,162017,3
30,1,24763,64
26,0,21980,20
78,0,180343,68
86,0,65245,51
71,0,96995,43
89,1,53256,26
79,1,118627,67
50,0,189319,21
56,1,161194,70
40,1,102885,98
52,1,61478,44
89,0,83211,77
63,1,117285,49
51,0,107936,78
85,1,162633,27
81,0,46094,30
54,1,195789,89
67,0,154760,23
40,1,105180,42
89,0,188731,44
45,0,71915,4
35,1,163282,6
71,0,53584,99
20,0,187892,35
50,1,81659,98
53,0,145305,30
35,0,128105,71
27,1,135332,48
52,1,125015,87
49,0,132025,74
39,0,193494,93
34,0,178696,42
44,0,110165,38
41,0,97401,76
74,1,69402,76
27,0,191357,32
38,1,66301,79
79,0,187309,28
72,0,148241,17
44,1,88325,92
76,1,92725,24
66,0,84938,100
40,0,122575,23
44,0,152748,59
60,0,126402,42
20,1,69005,24
69,1,104776,67
89,0,109857,95
56,0,80280,3
32,1,148074,55
52,0,51962,31
75,0,72718,78
55,0,177682,59
68,0,161983,13
29,0,189038,32
62,1,132196,19
48,0,78328,42
73,1,126802,54
81,1,125898,68
33,1,84827,32
41,0,191294,22
39,0,51699,44
19,1,188166,61
87,0,54814,3
25,0,189088,2
37,1,52341,94
19,1,171248,83
33,0,188213,2
76,0,184984,61
69,0,101724,57
78,1,71315,70
65,0,27619,90
22,0,39952,27
30,0,173649,84
30,0,145609,100
61,1,56954,10
39,1,44414,37
46,1,151967,77
40,1,119391,52
20,0,63538,95
20,1,185959,81
30,1,143821,28
54,1,55227,42
83,1,171984,12
77,1,73593,70
81,0,145879,67
69,1,26176,20
74,1,161955,68
80,1,59468,80
24,0,107822,75
44,0,29845,85
61,1,102347,18
78,1,20636,70
41,1,72794,20
78,1,51337,37
57,0,187591,39
65,0,95174,33
23,1,126395,41
21,1,118294,41
23,0,190424,22
80,1,121544,4
82,1,95494,42
33,0,82489,81
51,0,144661,76
64,0,115786,67
28,1,130340,31
78,0,23986,61
45,1,39075,95
62,1,192998,48
31,1,103679,75
88,0,75205,90
79,0,149211,45
33,0,151595,37
31,0,131450,27
44,1,82764,57
72,0,162686,50
71,1,137288,99
38,1,70077,90
82,1,65488,100
64,0,92381,27
59,1,66393,67
76,0,38350,78
67,0,149771,79
64,1,110205,70
19,1,26340,64
26,1,135889,64
26,0,58169,3
19,1,97108,69
40,0,83669,20
64,0,184579,1
50,0,79562,74
18,1,100552,22
45,1,64275,69
24,1,145032,57
83,0,153805,64
73,0,180108,26
26,1,83982,43
45,0,23687,47
58,0,28201,16
50,0,131459,72
25,0,143211,42
68,1,35411,100
32,1,130089,14
55,1,26362,57
88,0,109585,72
29,0,59606,92
75,0,108925,89
80,1,148579,60
19,0,195538,26
30,1,186311,49
64,0,175722,51
68,0,126172,34
38,0,117283,8
47,1,21096,33
52,0,57426,13
52,0,92501,67
34,0,40518,7
80,0,130502,59
81,1,63270,58
27,0,88144,44
48,0,53515,90
80,1,154964,55
45,1,172951,63
72,1,73163,28
77,1,129897,72
21,1,156400,16
54,1,114679,65
63,1,62851,2
29,0,143537,44
78,0,74180,49
64,0,100690,72
89,1,83403,56
71,1,137882,69
81,0,51944,6
70,0,94129,75
27,0,167073,19
31,1,170231,82
59,0,30976,24
65,1,158076,63
33,0,104541,90
78,1,44641,11
65,1,150066,40
31,1,152714,82
25,1,149469,14
51,0,88621,76
19,1,55852,23
32,1,26897,46
68,1,41137,44
90,1,65492,73
34,0,199606,5
37,0,78162,18
88,0,197548,86
35,1,105464,37
48,0,49246,27
71,1,127857,13
76,0,92571,25
67,0,193412,82
26,1,192232,44
36,0,137958,15
79,0,44373,59
32,1,45567,77
75,0,65531,8
88,1,39515,40
67,0,22069,56
67,0,92694,60
32,0,57907,64
78,0,100469,8
22,1,115770,32
48,1,135138,98
58,1,166450,64
56,1,152206,2
21,0,106259,30
45,0,64456,46
55,0,156118,39
65,0,92525,99
88,1,62516,14
85,0,151934,58
51,1,92832,10
85,0,86652,56
39,1,32462,80
89,0,74210,95
20,1,124964,5
83,0,98291,53
24,0,62251,24
22,1,49440,30
31,1,123135,66
18,1,177342,54
64,0,45954,58
88,0,124084,19
28,0,194294,46
58,0,71369,23
48,0,108646,10
43,0,61399,33
58,0,77616,90
53,0,65947,50
24,0,124630,81
37,0,21138,44
24,0,192429,99
33,0,104257,11
71,0,49784,25
42,1,118531,14
66,1,129877,79
50,1,79332,23
77,0,80532,82
76,1,77448,50
21,0,169045,13
45,1,155540,54
63,1,163981,90
68,0,83575,31
40,1,118587,83
89,0,136260,62
77,1,78573,93
56,0,24124,20
53,1,195540,9
69,1,100322,24
47,0,166264,100
90,0,196837,77
22,1,187430,72
89,1,55835,98
31,1,177469,83
72,0,89226,37
76,1,30365,71
87,0,113460,26
26,0,124363,86
67,1,68037,7
71,1,193522,23
75,0,105096,75
67,0,85848,29
29,0,96381,9
41,0,57456,71
56,0,33478,43
35,0,174642,64
73,0,98327,55
57,0,57482,3
43,0,179367,59
55,0,52871,27
89,1,153170,23
69,1,144679,2
28,1,48260,36
54,1,29562,1
36,0,92073,79
25,1,74635,42
36,1,57179,47
41,0,178795,33
59,0,156237,34
54,0,114360,57
79,1,42693,11
42,0,51762,64
65,1,172452,51
43,1,195915,68
57,1,69106,18
84,1,136936,51
75,1,139885,92
74,0,88575,61
67,0,161652,3
20,0,90165,37
73,1,170314,60
51,1,58970,55
29,0,35304,87
66,0,192573,29
47,0,27855,86
39,0,161735,46
