Age,Annual Income,Spending Score
73,94329,25
33,68732,95
74,97577,89
24,25859,70
62,105851,78
54,58879,4
41,107073,89
69,124272,58
23,115765,50
39,159920,25
25,127693,23
26,132253,50
88,24729,36
63,36684,38
83,73720,61
88,193108,5
71,129823,89
25,130257,52
71,67869,80
85,189790,2
45,161803,49
42,142806,83
36,198114,27
43,171896,11
24,102840,90
87,158547,6
51,86270,33
40,35829,57
24,186220,96
66,61762,16
87,119458,31
78,44375,65
76,172241,78
21,109917,56
82,26996,70
26,182496,23
35,90403,6
26,72172,58
32,55997,12
42,80599,9
46,167866,60
65,116387,76
33,42852,83
52,86183,28
36,119056,16
65,166468,34
66,40407,32
21,137613,16
25,158057,50
39,121937,3
24,191964,78
37,69055,17
50,109003,8
49,20950,43
46,196912,66
69,147484,13
20,142252,54
52,187484,77
69,167391,14
76,47697,95
46,111863,71
52,119979,69
82,73923,54
39,192864,72
85,77230,58
87,44567,52
25,107649,33
38,81497,30
43,66084,39
42,193283,27
72,40024,29
83,183757,23
22,141504,87
78,175827,47
67,36780,90
19,97392,96
88,83172,4
78,127032,26
70,138209,52
31,169833,64
47,60566,50
46,57921,13
29,95902,48
86,27805,38
33,134787,87
90,116739,95
31,151734,48
64,71303,10
49,133807,81
55,65138,86
70,39872,80
40,55683,45
59,91755,19
34,70308,72
50,190520,100
71,62310,30
29,143655,20
80,64179,84
22,54367,50
74,139703,43
45,34407,15
72,32961,84
90,160384,36
74,126218,22
76,188453,78
39,163658,46
53,53401,70
78,166886,33
66,52111,50
43,133558,9
47,194737,47
36,198750,73
19,60951,58
18,139159,99
76,171575,57
63,192515,65
22,49275,94
55,124527,1
29,170677,77
20,100083,67
42,64990,51
31,92321,31
60,133173,5
77,23479,54
78,107716,78
22,86652,99
67,20528,10
89,93674,77
82,108841,35
35,118638,8
23,59047,58
80,165398,32
18,48749,98
71,85428,24
19,80297,31
55,105182,100
46,85350,14
65,29560,66
56,38463,66
56,153349,56
27,123590,94
20,154930,67
25,88456,69
68,30508,8
36,49865,43
66,114005,24
51,155091,32
24,154789,51
80,42121,9
43,118010,70
28,197764,55
89,163378,58
67,66416,21
30,174098,78
43,122301,94
22,92967,56
39,160671,52
47,76966,30
48,96645,62
42,187982,78
55,67770,65
19,23856,20
51,74908,53
31,132310,88
50,32038,40
40,94705,46
49,95287,97
87,38099,11
57,161068,70
90,180501,15
29,87675,11
28,54789,77
31,105542,88
35,127690,90
38,100427,7
55,96998,78
76,128670,49
40,130891,70
43,119031,54
41,60680,55
45,94366,48
38,135977,74
75,83781,78
20,167964,65
48,60448,67
85,133629,85
76,76679,83
67,130042,94
20,94026,34
81,45892,32
38,113761,35
44,134246,23
76,77474,20
38,168245,33
90,165801,31
43,161936,91
82,123955,83
69,177878,21
31,21213,90
88,57524,40
90,189256,95
60,65498,17
34,50700,34
56,163433,50
82,158693,44
20,102798,80
24,65051,88
89,24139,74
43,36862,79
82,39181,92
65,197672,67
86,47206,40
28,33756,43
18,88927,66
74,151349,51
80,158243,78
56,42768,42
78,179113,88
86,21100,58
43,119123,73
77,94358,7
88,22598,24
43,153717,25
90,106460,91
26,160202,36
41,70404,66
82,99152,26
85,65886,15
55,116364,80
20,132300,25
44,149338,49
30,102106,96
57,111248,65
63,191959,31
49,149229,85
50,43035,31
48,145317,15
42,31239,79
32,197333,94
52,69018,68
62,132420,55
88,149132,11
47,193757,57
26,119241,8
20,138728,4
65,84619,15
86,105049,68
62,59380,83
26,41416,90
52,95642,8
20,153038,71
63,93723,39
55,166331,63
56,73465,73
64,153199,12
54,109172,70
88,61184,26
77,143877,97
57,123949,97
71,43729,96
78,120242,79
79,82521,59
55,168432,92
78,29070,62
19,75130,16
31,52340,76
62,32101,13
46,162228,38
72,92166,46
48,103225,81
74,178436,65
37,119632,4
25,178211,22
70,46636,19
22,47238,69
46,89360,96
39,96120,95
48,32997,43
51,40468,45
69,107663,86
44,153141,22
30,89531,76
37,68731,79
30,62592,59
67,24382,9
89,131863,33
82,46786,7
18,149854,49
21,95043,24
86,179880,13
34,141795,5
59,137056,72
54,56645,58
22,92797,26
90,93866,98
41,104855,25
33,150276,28
53,135707,71
26,86034,93
25,194441,1
72,189870,65
66,154494,53
74,111436,95
18,39220,18
27,177392,85
41,21619,16
35,52980,2
22,51835,57
25,102573,39
26,165801,44
82,49914,11
33,186365,22
32,66150,97
49,198769,35
25,109788,61
90,144268,5
18,48713,18
66,48934,75
19,178711,34
51,94577,11
86,20340,99
63,24398,8
46,141301,33
30,109683,39
56,123909,25
55,51990,55
72,59430,3
69,134102,89
31,53199,41
41,140671,82
44,99908,69
34,50360,74
19,57643,59
76,69427,4
58,41166,26
77,31599,27
23,172773,48
54,176930,18
32,176274,65
71,56116,35
72,27198,83
67,83307,77
39,146606,51
37,132228,44
18,74791,21
24,97054,38
33,149641,52
40,40617,74
31,74763,18
90,20657,69
83,83420,57
72,82130,28
47,51485,56
25,22656,89
61,104358,16
83,161796,34
56,26745,44
81,32300,9
20,158153,72
58,74115,87
56,25326,15
55,26665,23
74,162233,3
25,129278,34
78,195015,66
87,121569,27
54,153357,87
61,21374,93
90,66371,56
34,57582,1
18,194833,78
49,131854,23
43,137208,68
85,114164,73
48,166258,60
54,124154,72
38,172309,100
38,159079,60
58,74291,88
88,96178,30
45,139090,15
68,89436,46
77,159548,43
59,81291,67
87,193440,25
90,28635,52
44,59950,66
71,149160,57
58,110119,100
53,166293,13
48,22098,78
85,25299,54
66,168609,82
34,87878,44
40,60384,18
79,137462,59
37,116042,81
45,134032,52
58,162358,48
83,128193,47
59,39651,32
69,56035,92
89,190947,35
42,156923,70
46,30563,53
33,175841,49
78,117996,98
18,50860,12
71,35924,38
40,24892,5
86,41207,43
71,94607,21
67,86057,19
60,33009,24
24,72393,39
29,27245,9
63,105500,6
32,88088,8
57,43282,72
74,179662,66
66,143822,42
42,175725,93
20,150406,89
86,25461,74
18,119353,43
74,175794,55
73,160673,75
73,139557,97
52,166826,84
50,172485,4
43,77880,36
74,185405,15
57,36853,22
23,49505,18
30,91247,64
49,88989,56
85,149964,36
70,21156,96
81,185643,68
18,156848,97
75,167903,46
34,87004,2
20,43050,46
51,48679,60
53,54914,59
34,23791,35
42,78521,26
83,141749,48
86,55576,89
60,52977,83
18,195268,50
86,189696,24
31,83289,87
31,127617,84
55,162448,69
27,129547,90
48,66768,10
77,186689,63
54,150666,44
32,195627,92
33,183335,81
63,72643,18
64,116559,52
82,113571,25
65,153127,82
23,20440,7
57,145358,64
22,163928,67
79,118178,80
21,44091,4
23,92812,25
42,106055,46
64,54109,51
47,156912,41
57,21587,44
36,80895,43
18,32229,13
33,184914,22
51,134065,72
46,133960,92
56,55858,78
46,136709,99
60,103584,48
70,149537,28
87,122314,19
79,70806,18
31,32772,13
49,59379,64
45,182047,37
82,86933,24
51,21537,94
87,176651,34
34,39520,18
31,160906,57
59,151713,48
29,132794,22
63,138303,95
41,95088,14
18,178391,55
37,113238,57
33,69808,73
53,145722,7
21,24858,97
38,162017,3
30,24763,64
26,21980,20
78,180343,68
86,65245,51
71,96995,43
89,53256,26
79,118627,67
50,189319,21
56,161194,70
40,102885,98
52,61478,44
89,83211,77
63,117285,49
51,107936,78
85,162633,27
81,46094,30
54,195789,89
67,154760,23
40,105180,42
89,188731,44
45,71915,4
35,163282,6
71,53584,99
20,187892,35
50,81659,98
53,145305,30
35,128105,71
27,135332,48
52,125015,87
49,132025,74
39,193494,93
34,178696,42
44,110165,38
41,97401,76
74,69402,76
27,191357,32
38,66301,79
79,187309,28
72,148241,17
44,88325,92
76,92725,24
66,84938,100
40,122575,23
44,152748,59
60,126402,42
20,69005,24
69,104776,67
89,109857,95
56,80280,3
32,148074,55
52,51962,31
75,72718,78
55,177682,59
68,161983,13
29,189038,32
62,132196,19
48,78328,42
73,126802,54
81,125898,68
33,84827,32
41,191294,22
39,51699,44
19,188166,61
87,54814,3
25,189088,2
37,52341,94
19,171248,83
33,188213,2
76,184984,61
69,101724,57
78,71315,70
65,27619,90
22,39952,27
30,173649,84
30,145609,100
61,56954,10
39,44414,37
46,151967,77
40,119391,52
20,63538,95
20,185959,81
30,143821,28
54,55227,42
83,171984,12
77,73593,70
81,145879,67
69,26176,20
74,161955,68
80,59468,80
24,107822,75
44,29845,85
61,102347,18
78,20636,70
41,72794,20
78,51337,37
57,187591,39
65,95174,33
23,126395,41
21,118294,41
23,190424,22
80,121544,4
82,95494,42
33,82489,81
51,144661,76
64,115786,67
28,130340,31
78,23986,61
45,39075,95
62,192998,48
31,103679,75
88,75205,90
79,149211,45
33,151595,37
31,131450,27
44,82764,57
72,162686,50
71,137288,99
38,70077,90
82,65488,100
64,92381,27
59,66393,67
76,38350,78
67,149771,79
64,110205,70
19,26340,64
26,135889,64
26,58169,3
19,97108,69
40,83669,20
64,184579,1
50,79562,74
18,100552,22
45,64275,69
24,145032,57
83,153805,64
73,180108,26
26,83982,43
45,23687,47
58,28201,16
50,131459,72
25,143211,42
68,35411,100
32,130089,14
55,26362,57
88,109585,72
29,59606,92
75,108925,89
80,148579,60
19,195538,26
30,186311,49
64,175722,51
68,126172,34
38,117283,8
47,21096,33
52,57426,13
52,92501,67
34,40518,7
80,130502,59
81,63270,58
27,88144,44
48,53515,90
80,154964,55
45,172951,63
72,73163,28
77,129897,72
21,156400,16
54,114679,65
63,62851,2
29,143537,44
78,74180,49
64,100690,72
89,83403,56
71,137882,69
81,51944,6
70,94129,75
27,167073,19
31,170231,82
59,30976,24
65,158076,63
33,104541,90
78,44641,11
65,150066,40
31,152714,82
25,149469,14
51,88621,76
19,55852,23
32,26897,46
68,41137,44
90,65492,73
34,199606,5
37,78162,18
88,197548,86
35,105464,37
48,49246,27
71,127857,13
76,92571,25
67,193412,82
26,192232,44
36,137958,15
79,44373,59
32,45567,77
75,65531,8
88,39515,40
67,22069,56
67,92694,60
32,57907,64
78,100469,8
22,115770,32
48,135138,98
58,166450,64
56,152206,2
21,106259,30
45,64456,46
55,156118,39
65,92525,99
88,62516,14
85,151934,58
51,92832,10
85,86652,56
39,32462,80
89,74210,95
20,124964,5
83,98291,53
24,62251,24
22,49440,30
31,123135,66
18,177342,54
64,45954,58
88,124084,19
28,194294,46
58,71369,23
48,108646,10
43,61399,33
58,77616,90
53,65947,50
24,124630,81
37,21138,44
24,192429,99
33,104257,11
71,49784,25
42,118531,14
66,129877,79
50,79332,23
77,80532,82
76,77448,50
21,169045,13
45,155540,54
63,163981,90
68,83575,31
40,118587,83
89,136260,62
77,78573,93
56,24124,20
53,195540,9
69,100322,24
47,166264,100
90,196837,77
22,187430,72
89,55835,98
31,177469,83
72,89226,37
76,30365,71
87,113460,26
26,124363,86
67,68037,7
71,193522,23
75,105096,75
67,85848,29
29,96381,9
41,57456,71
56,33478,43
35,174642,64
73,98327,55
57,57482,3
43,179367,59
55,52871,27
89,153170,23
69,144679,2
28,48260,36
54,29562,1
36,92073,79
25,74635,42
36,57179,47
41,178795,33
59,156237,34
54,114360,57
79,42693,11
42,51762,64
65,172452,51
43,195915,68
57,69106,18
84,136936,51
75,139885,92
74,88575,61
67,161652,3
20,90165,37
73,170314,60
51,58970,55
29,35304,87
66,192573,29
47,27855,86
39,161735,46
25,108673,50
19,174389,36
57,172269,90
67,142757,63
26,88064,54
66,170993,93
47,198798,57
83,62943,69
32,27720,73
37,52322,80
85,151064,55
76,138620,63
83,131509,31
77,43645,55
70,59237,39
80,91849,87
67,38885,55
82,71177,38
70,172056,71
33,66485,18
33,94175,15
33,44666,31
56,129217,19
24,101175,70
33,149815,48
20,93942,32
63,180490,58
18,41842,77
18,36133,86
39,64717,20
35,168460,67
52,24868,80
46,181300,34
37,64129,51
52,168535,92
86,71515,59
68,160605,26
50,108417,55
44,176502,89
86,134730,66
35,89409,59
75,48735,26
61,71819,58
42,175325,11
82,183442,38
80,167111,89
51,73062,100
55,189772,98
80,61183,70
85,20506,2
42,195422,89
48,151493,5
18,153303,38
20,63122,59
88,115244,44
80,55078,57
34,159969,12
80,55391,68
49,58301,57
35,79840,78
47,89341,14
79,131288,7
66,185829,14
26,183762,82
41,126511,49
90,108065,15
63,69986,18
38,40618,92
33,179985,24
23,101651,42
37,115817,89
46,50598,45
28,174433,26
48,176084,80
53,30723,29
29,133405,63
63,32188,25
31,67038,40
66,118216,62
21,108774,100
39,24922,24
32,133398,9
55,39816,46
85,163300,35
53,173361,52
41,112262,6
39,44033,46
33,121430,64
39,24409,40
46,130335,23
31,84023,36
56,129199,47
80,46046,35
18,77457,53
27,105566,49
69,77330,60
55,59999,40
25,70030,31
62,177669,3
42,176950,43
31,75335,91
86,79054,91
34,100685,30
52,166003,79
29,99196,78
34,105771,95
64,68716,50
61,73912,27
44,31403,98
72,80229,42
51,83513,32
65,34529,54
57,36514,59
41,199722,49
60,184297,47
37,85045,66
84,124853,66
31,160259,83
40,176905,93
33,98071,42
85,20115,94
29,194216,21
61,33997,49
30,80352,83
20,75113,22
38,25143,64
29,94886,6
86,118424,98
86,161674,16
84,144090,78
46,156232,63
28,133254,38
83,185237,35
57,185641,4
46,58475,86
26,167175,73
28,95902,41
32,32477,100
79,67093,93
81,105383,66
77,63074,81
37,68272,44
57,66381,63
81,187287,60
55,140525,9
60,100523,94
74,170972,94
89,111141,66
37,179075,32
29,57727,30
40,111308,81
19,157929,77
84,68030,59
70,134819,4
83,138779,86
63,83466,37
44,48459,40
54,89512,4
60,149839,30
77,46790,69
33,64289,33
68,22081,2
67,174665,77
72,185218,96
65,53719,16
33,59594,98
42,84414,70
78,125114,91
70,28484,57
51,132453,37
67,182809,17
62,98363,7
33,180410,96
77,151892,56
51,129145,82
64,197701,95
59,102085,49
44,90458,60
54,156419,71
64,176484,97
30,78789,95
78,191732,99
25,65846,71
31,170435,37
41,183695,38
49,60275,8
58,59519,2
84,162392,85
34,50411,39
21,40748,64
89,69494,25
77,131361,74
34,177373,13
43,168273,70
45,178794,87
55,139884,45
38,59030,45
79,64467,40
25,163410,75
67,38904,43
62,159028,98
41,85916,85
67,41000,4
41,163630,80
24,194538,90
48,45326,71
66,51045,29
30,22867,32
24,102482,50
70,176431,8
67,187248,45
60,20515,91
60,50928,91
32,140977,17
22,145891,80
87,50435,48
30,136287,84
75,151713,65
65,112362,15
63,79943,18
20,183463,4
57,104968,75
40,76833,100
19,159117,61
67,164866,12
54,144393,100
39,128195,52
77,192886,57
46,103706,37
20,129301,19
26,72530,12
25,136225,39
18,128800,27
80,46173,48
64,149456,52
82,52446,69
50,39019,3
86,128189,66
68,197154,13
28,31209,46
39,157463,80
90,47697,30
34,103275,14
74,165916,100
79,174972,64
31,83201,91
86,60232,43
79,155725,1
49,131981,23
37,68376,34
61,92599,94
28,124196,72
23,29510,81
30,93730,60
35,130272,2
21,57700,16
74,180946,58
76,196738,48
75,158492,77
57,119048,52
87,183214,80
74,152564,69
50,86339,16
67,139829,2
41,199052,61
86,138587,44
55,61264,50
90,44844,28
27,194383,98
74,122955,96
51,94762,33
65,25952,5
31,199043,24
33,89546,36
69,110321,22
50,43292,31
64,159985,39
20,117334,10
84,27960,25
24,181586,31
49,147094,53
35,140217,42
64,156149,51
81,122060,46
49,172943,23
46,112312,55
56,128924,7
18,32159,95
72,113665,72
40,111964,92
62,177146,40
18,62281,44
36,152869,86
22,152475,52
23,127932,86
32,24467,76
86,128030,57
89,25817,69
82,109838,59
73,69336,2
79,132929,76
61,173100,30
50,32232,61
37,79491,7
58,161773,57
67,195916,62
66,93896,99
19,188154,18
86,30298,20
64,154290,3
58,131683,72
37,47517,83
27,20177,48
33,102397,52
63,173366,5
34,27788,91
52,71141,93
81,167523,83
65,80208,38
86,123061,52
32,121609,81
22,97766,67
58,114106,24
67,155012,34
49,120279,100
32,134024,54
45,83081,45
45,59377,23
85,152514,9
27,54102,46
34,31013,82
29,199772,11
71,81964,17
41,46416,49
59,167702,14
75,138654,41
59,126898,86
83,191494,35
57,135000,34
27,75045,88
39,24152,90
40,114880,38
87,192726,43
83,181641,65
27,101504,88
39,69631,5
52,185730,58
62,191786,58
80,174616,64
26,45707,18
33,39158,46
24,194337,100
31,166672,86
34,95527,99
36,158927,32
53,140333,97
55,128582,11
19,93080,100
39,143435,1
63,162593,37
83,87602,98
64,141122,10
20,137206,17
54,60491,71
50,114960,89
24,148919,97
56,192857,51
51,145083,87
53,101806,66
74,196075,34
29,46628,37
83,39547,3
63,96378,54
66,157614,28
65,131679,86
34,114109,74
86,93843,81
18,193206,40
20,25964,31
81,32308,83
33,31084,69
66,172291,41
78,182678,84
70,95467,70
45,138506,28
79,66280,95
73,197156,37
42,30104,56
60,142202,89
28,125419,99
32,178262,49
79,197531,47
72,114434,9
63,150244,48
89,193236,7
65,25592,15
39,79589,47
22,44917,57
35,57947,3
26,99103,10
21,68924,44
83,22195,31
48,24748,23
32,117035,73
52,25584,65
71,165510,82
65,158070,44
81,126256,96
36,49329,43
61,113799,57
57,148828,10
74,28591,83
79,133590,73
67,97176,36
89,161644,55
37,80776,63
42,25778,54
71,30418,89
44,191114,12
42,35662,16
47,70244,95
26,114378,49
28,31586,71
81,144468,7
29,22540,53
42,136701,81
29,197092,16
35,124270,30
32,120508,25
78,63036,69
90,124018,37
31,147286,28
63,76121,98
78,136480,67
57,79757,52
62,165608,99
77,42631,57
20,36107,51
60,150449,9
65,78523,8
41,171162,92
45,92212,96
51,120007,90
40,168718,4
79,149726,23
43,87779,89
80,114390,25
43,81382,85
58,137191,93
26,115014,16
77,159184,84
88,36868,15
23,44164,52
37,188482,3
50,167612,93
24,110411,41
61,51954,36
56,163564,90
39,131272,73
49,190424,31
89,173188,7
31,21588,8
43,158806,43
45,82126,73
42,33238,38
52,59812,83
84,75353,95
30,116424,43
80,60374,8
48,104037,41
41,124453,73
20,62404,81
49,41368,75
71,180485,81
86,21685,14
26,66171,4
75,192178,15
51,170917,36
50,123842,45
81,28993,83
90,42408,85
69,22726,60
34,53308,22
63,137480,27
32,189777,51
90,37896,72
78,197433,80
72,96336,9
90,125297,47
53,21065,21
45,162358,32
23,176490,87
77,199132,91
68,183650,49
68,37621,76
76,24555,10
71,167709,13
84,165805,3
50,145819,36
73,93688,38
86,64280,22
61,22365,81
86,97508,68
86,197043,96
20,46542,16
46,55868,36
29,156844,4
36,76603,6
26,151793,91
90,164974,50
65,66709,49
74,194614,99
53,95310,32
18,31766,94
85,58631,38
31,184908,41
69,168597,24
86,143923,83
47,126088,63
78,133592,42
56,171394,96
78,57613,25
77,20900,64
42,26908,98
64,45457,73
53,92556,63
84,189716,43
22,153625,41
79,129367,37
75,147422,73
36,54632,70
48,95976,66
62,134212,19
21,131964,36
53,90638,16
44,118039,9
54,171370,43
82,191038,74
49,178939,77
65,94489,35
88,79132,48
54,151847,100
24,144520,57
61,87858,63
81,122905,89
30,121350,19
89,83255,34
26,170012,96
65,199350,77
49,165064,90
57,169827,52
70,105273,69
19,29528,100
30,43945,19
77,88891,38
51,114910,79
38,33416,40
56,129889,6
19,117857,89
22,178194,80
34,45773,43
90,197563,60
68,86670,76
47,154099,90
67,69541,19
40,102025,92
27,63259,24
72,88049,88
81,188175,12
60,120909,100
18,145393,33
35,113748,80
86,42355,9
54,175519,42
40,108967,60
83,179249,65
86,187725,32
58,110854,70
79,29651,23
50,91923,95
47,112655,82
67,99101,91
61,178636,19
36,95623,56
56,175130,7
20,119228,51
63,83626,9
24,126916,8
87,88422,83
29,132406,70
18,130173,18
22,50221,46
89,89495,91
20,79700,31
48,59682,40
86,195061,87
34,145834,15
24,181804,43
62,140760,84
49,30553,53
75,99008,22
40,86853,17
86,25169,47
37,51591,88
85,45296,91
51,106145,2
83,72561,18
62,170556,40
55,82493,79
51,132990,52
81,105873,28
50,53398,8
66,182021,3
39,83804,49
35,140109,58
76,196619,46
81,177431,59
90,102613,17
81,35160,35
55,133224,78
63,147224,96
32,191419,87
34,148333,51
59,124545,39
37,78571,80
81,180220,86
29,160434,47
30,58950,27
54,115116,74
41,190915,72
24,42474,72
72,189517,13
68,106315,100
32,141278,52
48,174975,30
58,127988,52
64,194370,29
58,157566,80
84,146882,74
18,145431,4
67,176443,81
71,49778,25
84,91880,48
60,125270,41
40,113691,90
23,118168,1
49,35080,62
43,55174,29
36,145749,36
64,32794,70
55,194127,15
57,50342,93
73,76695,52
86,129768,16
28,92333,89
33,40143,83
28,88016,84
76,123394,17
69,64889,10
79,180040,48
78,199328,71
88,166903,66
46,79062,2
57,23882,83
60,81747,31
65,165140,51
58,137791,54
61,112866,18
19,182753,10
75,44458,77
42,100796,97
52,172997,52
79,28720,26
67,146440,50
30,146159,85
32,50168,26
74,91442,89
89,68971,99
81,64376,27
75,113053,67
27,182968,79
57,151989,3
81,179216,16
22,61246,91
59,66613,22
31,55421,26
50,34413,66
19,92548,69
57,140202,69
71,37808,1
84,108139,71
21,95521,10
76,68826,88
30,49964,58
48,38024,55
34,134623,89
62,42856,61
23,193452,61
78,145772,44
75,160685,42
34,30040,54
46,128043,22
52,47555,33
61,179257,49
21,119678,42
75,50537,49
23,32122,30
47,96300,79
85,75509,44
21,87459,54
35,174980,90
22,50370,73
77,73499,26
41,52933,40
83,58684,9
74,164052,16
21,116774,50
69,117234,42
66,62751,90
89,146791,25
78,88067,98
68,172529,21
63,36815,85
26,91588,10
80,38628,22
25,20022,80
86,55631,64
24,52689,74
49,83901,37
80,55009,1
69,59817,55
30,152280,33
27,68612,14
72,189228,76
68,107321,87
47,85549,56
68,131993,18
69,153580,63
38,186529,93
46,188780,48
86,76567,54
58,138382,9
78,93871,100
30,65475,78
23,117546,7
53,165892,17
42,176655,95
84,79241,99
23,45497,16
79,149822,66
32,115774,15
33,167972,33
65,102366,52
61,50353,89
37,119867,27
33,117485,21
33,72742,23
38,46926,48
31,89150,55
77,41613,47
23,148785,90
56,183515,46
40,41682,45
76,123088,79
68,94346,72
71,159312,71
32,43705,62
60,143348,18
80,180777,89
25,163168,17
25,98719,30
51,48984,16
26,43788,31
89,104048,57
82,108995,49
42,45016,9
74,163830,96
66,99887,66
89,169293,42
36,97727,4
18,68947,13
64,182320,17
18,128684,83
30,75517,39
50,155741,2
53,154076,68
72,85407,23
65,43602,67
86,159716,53
75,139075,20
84,49928,65
42,32677,55
30,90486,66
23,58961,13
76,101118,79
36,110694,67
58,190150,37
30,142340,93
65,163001,40
28,159098,5
59,181749,71
85,160115,47
29,126116,15
36,123305,16
83,142213,24
56,97511,81
