Age,Gender,Annual Income,Spending Score,Cluster,PCA1,PCA2
30,1,165161,72,0,1.3877850216217262,0.892050330578227
34,1,48528,73,0,1.6915602123673739,-0.6788357349279119
55,0,27198,84,2,0.6524587359798145,-1.0942829619200425
45,0,121660,62,3,0.08063275999860481,-0.22724161064294868
61,0,89797,93,2,0.4970491311275052,0.03833069435014745
65,1,185327,52,4,-0.11373317030170074,1.6662220685243772
45,0,76338,12,1,-0.9714710183391705,-1.496549570637131
50,0,174782,72,3,0.008094803344042103,0.7613431603036702
84,1,146807,18,4,-1.3208858022310397,1.0917223862925662
59,1,127066,21,4,-0.502152098508505,0.32218803678957564
36,0,127158,86,2,0.8848875219956204,-0.0392244585297407
37,0,107706,4,1,-1.0506471786466969,-1.315457491419427
70,0,132571,60,3,-0.684615856332797,0.42849765065988277
50,1,79242,85,0,1.4422758963405817,0.24512186949730622
23,1,51230,39,0,1.1639711467993332,-1.2936221295072312
80,1,38880,30,4,-0.5635877584492163,-0.3858767397420371
59,0,90374,85,2,0.3570882930924873,-0.09482083920191337
71,0,69530,85,2,0.09977492692091008,-0.14096321831061814
87,0,71891,69,2,-0.7287821707471163,0.02968782281586004
30,0,73207,100,2,1.5649171605292322,-0.7623557120724
39,1,151099,24,0,0.03456788286292718,0.28332283809239245
71,1,128026,67,4,0.2747533939754094,1.1594517849413757
31,1,106040,13,0,0.1378685226069461,-0.6653860461841099
81,0,141958,73,3,-0.7026201613601233,0.9550919970260859
31,1,32923,73,0,1.8252500180733744,-0.9648623750003615
57,0,62455,86,2,0.5286416238677201,-0.5234609221652824
32,0,36911,45,1,0.30796406468194376,-1.9228115989996735
37,1,75854,82,0,1.7353766006326707,-0.11340043063555393
73,1,134367,13,4,-1.100208968635368,0.6209154303464992
28,1,29964,3,0,0.23243066659462075,-1.9401254879988996
27,0,91340,93,2,1.4177507002883651,-0.6531026233245724
32,1,53009,54,0,1.2739038750816716,-0.8928958383479387
21,1,174369,22,0,0.3990566949133858,0.21337712613703222
39,0,124862,87,2,0.8349084878383014,0.003338231297922757
52,0,178392,63,3,-0.2749575172586194,0.7430593295016175
46,0,98824,96,2,0.9476175569189434,-0.11011843599996209
65,0,116640,97,2,0.3949320332228311,0.5557030425895869
38,0,162790,12,3,-1.0689249394945441,-0.40762361740849856
34,0,131975,11,1,-0.8813853162547134,-0.9444891085946937
71,1,124441,1,4,-1.3014223020676403,0.28790993524484404
50,0,37264,39,1,-0.32773903793893056,-1.6146075832457334
80,0,114452,69,2,-0.6799858986096912,0.491197171039452
74,0,80165,100,2,0.3435824422897781,0.2604484793623603
27,0,130022,9,1,-0.7323878280042337,-1.144159491231575
89,1,188278,35,4,-1.1861640849338597,2.0007584565282315
71,0,57410,92,2,0.3085973663747903,-0.22721621802928083
77,0,74167,36,1,-1.2581199847841171,-0.5577744739216559
26,1,66719,35,0,0.9344180881892475,-1.0589685260524455
33,0,121380,73,2,0.6730207766933822,-0.346348505829929
30,1,114427,32,0,0.5943391386426472,-0.3303344471297017
86,0,141595,57,3,-1.2225631047628394,0.8559686803299301
80,1,171440,85,4,0.31814053190848907,2.1926315532916374
86,0,107036,94,2,-0.21709782270886255,0.8218140830247832
25,1,141320,90,0,2.0365035501393063,0.6700377721396317
29,0,98113,92,2,1.316658434136165,-0.5267420858132686
27,0,169795,5,3,-0.9611661195325575,-0.6253240350592347
37,0,157043,98,3,1.046825697818626,0.5581075493693033
71,0,117413,85,2,-0.059777099814390805,0.5435185501033245
64,0,136508,3,1,-1.9059097106988154,-0.34956979471167615
90,1,156060,44,4,-0.8894784332653202,1.673049370840162
35,0,86367,53,2,0.2539781348984736,-1.0534592943482393
19,1,157587,46,0,1.0869364062039928,0.2297994037480771
67,1,26777,81,4,1.057924412558633,-0.19782871312334052
87,1,23801,84,4,0.5954145941656309,0.2166160323510655
75,1,29712,61,4,0.34905031723359203,-0.23656731592330912
19,1,147094,89,0,2.1565854943154354,0.6142376489860313
56,0,130708,69,3,-0.08061662415488588,0.2199345254955392
50,1,190631,44,0,0.08455385535377351,1.3278373138675001
35,0,119585,96,2,1.177976811786168,-0.044177522615665786
49,0,51273,11,1,-1.0209365199280014,-1.7833394233639097
31,1,42052,12,0,0.32702193912766403,-1.5925155744943298
31,1,49167,46,0,1.121437009361211,-1.0682314399643376
73,1,28198,19,4,-0.6020661750066988,-0.8221855038033771
40,1,80047,91,0,1.8562749811387986,0.121351400425809
63,0,27275,91,2,0.6027938561652006,-0.8383012278643608
82,0,57048,21,1,-1.698167437021835,-0.8839941025601948
59,1,91085,94,4,1.3742994740282315,0.715139593450629
57,0,183033,57,3,-0.5709499543650393,0.8397546715614358
28,1,36996,23,0,0.6902480760621845,-1.5910297351925855
44,0,56038,94,2,1.0965222201303857,-0.7885666318934058
53,0,51464,56,2,-0.04768565009669088,-1.1373772209525452
45,1,25715,16,0,0.09647912053666645,-1.4825460774786847
77,1,99488,87,4,0.6877103396487776,1.1259886905262357
47,0,109578,10,1,-1.1848170182816533,-1.0042751355462076
76,1,45703,89,4,0.9422841210475478,0.3610109425984401
90,1,63733,45,4,-0.5577711046546018,0.36567463605856504
69,1,70867,44,4,-0.03376068501285215,0.014540410041637818
63,1,124465,40,4,-0.1452215066830512,0.605092534495909
69,0,79872,96,2,0.38446236249011256,0.10162020204357468
35,0,70164,6,1,-0.8229663872539025,-1.8692285029094227
66,1,89666,90,4,1.0921632345150916,0.7920353929591937
34,0,198035,76,3,0.4625535752070688,0.8076966998106526
24,1,83502,66,0,1.6788922176860637,-0.47573762733448893
27,1,133682,96,0,2.1518676163309594,0.6773957384468533
44,1,34081,97,0,2.044891287605704,-0.37721479868635793
21,1,49818,71,0,1.9931356918909473,-0.958057875934416
20,0,131997,50,3,0.43820620825891093,-0.7532451553039046
50,0,80595,90,2,0.7550614412886569,-0.36133202293630884
44,1,67179,30,0,0.3224208932311391,-0.7368062504562398
83,1,28494,27,4,-0.6828596998516748,-0.5086744645437071
80,1,28258,88,4,0.8674278452022375,0.18314808014616923
30,0,109945,15,1,-0.6028061661992097,-1.29363053550858
58,1,118378,99,4,1.4308987531357078,1.1464482987502072
60,1,58502,13,4,-0.4934186798952471,-0.7363708091576754
59,1,154407,80,4,0.826428579439143,1.4463181170229022
41,1,69705,15,0,0.03475931224684801,-0.9500830243755709
83,0,175477,40,3,-1.6628316117389417,1.066064767692762
72,1,129411,12,4,-1.0805267363017923,0.5166562850430948
46,0,110969,82,2,0.5702747009287835,-0.11050901758234387
37,0,100971,73,2,0.632103357033364,-0.5541526868038471
76,0,145226,12,1,-2.045165282309836,0.1387314554241323
55,1,105923,42,4,0.18253302008266062,0.1970141984624606
53,1,50961,47,0,0.54044672161391,-0.568487510463999
45,0,165445,42,3,-0.5465131239297863,0.1500855846845493
73,1,73108,28,4,-0.535149798200531,-0.06834404690359591
76,1,66685,80,4,0.6558075214975575,0.5490877590802665
20,1,161583,87,0,2.0329508028356424,0.8174837683276002
27,1,176907,70,0,1.3822130523722937,0.9721455549310629
87,0,191881,57,3,-1.4173528996006042,1.5957860562245074
58,0,119478,63,3,-0.24203291094215232,0.02680078923972978
67,0,116530,77,2,-0.14041168388361203,0.3475264721226069
60,1,34536,18,4,-0.293248805615801,-1.016818379856547
61,1,150055,55,4,0.1849075025187084,1.115359124910528
69,0,180097,76,3,-0.4307485213117281,1.285750459194328
36,0,190295,62,3,0.09700862227270632,0.5650224359627856
81,0,88617,88,2,-0.163944737718305,0.37901938447330735
77,0,45844,7,1,-1.861555174885117,-1.323080898418618
55,0,101391,23,1,-1.0625705681920854,-0.7918540491803419
58,1,167931,11,4,-0.8517130591313089,0.7610762475255428
47,0,169473,79,3,0.27591418817147717,0.7094975643437076
45,0,169698,67,3,0.04087647816735183,0.5215994023492083
67,1,156079,74,4,0.4586371819075421,1.563526986640905
41,1,37725,1,0,-0.19555363376074705,-1.5812352130265412
90,0,47636,41,1,-1.403402023268983,-0.6020832916294273
71,0,147191,14,3,-1.8674346262639385,0.08675326423027735
71,0,128429,80,2,-0.21679598634824584,0.6388474168579874
87,0,129549,34,3,-1.7630912633101445,0.41889728264439635
89,0,156408,58,3,-1.3295514245834266,1.1431024825731515
56,1,118039,98,0,1.4624272528787707,1.0872036078726048
69,1,127524,55,4,0.04213813710572758,0.9611612447408963
84,0,57477,46,1,-1.1524971530412502,-0.5251738896283616
82,1,55389,94,4,0.8669373405115381,0.6875247505025183
43,1,54283,66,0,1.258870635973912,-0.4947045660153007
90,0,55068,95,2,-0.12879434026967532,0.17530647238754588
28,1,47264,33,0,0.8966582889613539,-1.3199628248873976
76,0,124798,86,2,-0.19647576788009433,0.7664399978828373
40,0,148832,48,3,-0.21062851498628396,-0.1177480680795215
40,1,66335,79,0,1.6132157089309511,-0.22380449394536073
87,0,110012,58,2,-1.1204929092017306,0.43790718289839603
37,0,111857,26,1,-0.535105034388535,-0.9826878744272178
39,0,22021,56,2,0.4316515205158944,-1.8520515219855391
64,0,140772,6,1,-1.8479305471453333,-0.2513303009260375
78,1,100416,4,4,-1.3397954644820917,0.12865661692208383
57,1,195350,15,4,-0.8195960722537587,1.18175740016579
77,1,58031,67,4,0.34460125088715815,0.28479167260182164
83,1,110828,73,4,0.149665777472493,1.2400007862490734
39,0,188240,94,3,0.7921623347966873,0.9963201281336915
85,1,131752,69,4,-0.07076669001968058,1.5313620564714652
22,0,85430,44,1,0.39453713799411244,-1.4515170877972825
52,0,26254,89,2,0.8576085160695891,-1.1085888192355369
59,0,131258,53,3,-0.5491404405354569,0.09189241606644928
54,1,158940,47,4,0.15341677727758166,0.996044412662489
47,0,136377,88,2,0.6027561209685789,0.34825256411051847
59,1,38850,26,4,-0.08789334680402092,-0.876705613323615
89,1,195566,43,4,-1.0179490362324766,2.2043692073720793
80,1,77843,62,4,0.07658098147044762,0.5688133373319365
31,0,64577,98,2,1.5183178115737888,-0.8895929376332379
49,1,86409,49,0,0.5793772389679244,-0.12084520471111819
48,1,153694,21,0,-0.29134240696972713,0.4719970147329974
39,0,134122,8,1,-1.0968801052374038,-0.8461590759349481
83,1,111307,18,4,-1.175364772243183,0.5632691151484964
33,0,84964,22,1,-0.4328213303535692,-1.50077496669733
66,1,142425,45,4,-0.16644623721784574,0.9869271564961681
60,1,44033,24,4,-0.18051930531389332,-0.8064876529708345
62,1,154452,42,4,-0.1697863002204719,1.0376255253182507
85,1,145507,72,4,-0.04441270211819915,1.7652742621593807
75,1,94205,66,4,0.25446395792328846,0.7474959575632076
52,1,24554,86,0,1.5941041072289204,-0.4822378351415383
36,0,97313,9,1,-0.8684735270156413,-1.4228656569184173
23,1,79168,97,0,2.466500102769706,-0.17338671316429918
28,0,191013,80,3,0.7455855841554431,0.631122822410444
24,0,100297,67,2,0.8439733462284392,-0.911164803801675
66,1,183788,43,4,-0.35239771412626947,1.5533488880771495
78,1,173130,30,4,-0.9564638633215811,1.4912409638809354
46,1,22385,7,0,-0.13621759170084805,-1.621021389104606
88,1,100461,20,4,-1.2272530683002782,0.5380093020807838
83,1,146200,65,4,-0.1606976215939035,1.6462096423751063
19,0,195634,46,3,0.15714082034552637,0.08573832246135639
77,0,164948,53,3,-1.1515518457775815,0.9512171125308081
40,1,94867,48,0,0.7722077985118984,-0.20123289639773662
27,0,156024,100,3,1.3706527951235277,0.35854838759236546
68,0,101659,85,2,0.07440919215987954,0.2553619728194706
27,0,194126,20,3,-0.6813033229313235,-0.09108468060393628
37,0,183044,92,3,0.8158125092547105,0.855216494499925
49,1,91973,65,0,0.9458364252944951,0.15755083288814437
69,1,68776,34,4,-0.267417664459952,-0.13963726148734948
78,0,21462,18,1,-1.5428551463927362,-1.513917884386423
80,1,138334,37,4,-0.7265435666190119,1.1228072701046419
64,1,101491,46,4,0.04847466927235784,0.37223920234871605
25,0,31919,99,2,1.814584781300633,-1.4699164972897907
52,1,199713,77,0,0.7938908406787737,1.9097807896805437
48,1,72871,40,0,0.43515618925207034,-0.44721267637217776
86,0,175408,64,3,-1.1667950529628777,1.4263224318289782
65,1,20355,22,4,-0.28589958321924824,-1.0648942045368721
44,0,181374,6,3,-1.438607839574789,-0.0906297455888047
82,0,39535,98,2,0.21299627435666307,-0.17732986026339853
26,1,34979,30,0,0.9198674357905663,-1.5748315748065547
20,0,146441,98,2,1.545074378856545,0.049808065874842065
28,0,29089,94,2,1.6220104319252877,-1.5095595194094655
56,1,75870,2,4,-0.707055167988374,-0.7087531439121503
66,0,52780,22,1,-1.2241926532683354,-1.2683360952659142
61,1,150843,78,4,0.7357180198818912,1.4124837660163225
49,1,90838,28,0,0.0593079275332702,-0.31853603842327977
38,1,52284,78,0,1.6904342738452531,-0.4790605877946229
82,1,125990,70,4,0.054187477658655565,1.3984686338938537
85,1,81606,68,4,0.07226348539103931,0.8021022656126537
47,1,89529,50,0,0.6475048161805774,-0.1057864883135371
74,1,24735,64,4,0.4650523032682524,-0.2914118232530924
51,1,106652,56,0,0.6259008395678219,0.29749703559639645
88,1,24166,85,4,0.5910301367154536,0.25524738075810943
23,0,56065,80,2,1.331402252971143,-1.402867773446275
59,1,25613,81,4,1.2796484231169254,-0.3823480290894643
38,1,34985,47,0,1.0021408745743234,-1.1116376636421372
51,1,77824,15,0,-0.26460096599631655,-0.6241727950098692
51,1,109011,95,0,1.5564757088226833,0.815938256011938
24,1,160238,75,0,1.6397604604388578,0.7330526999690292
84,0,59116,50,2,-1.061708722865855,-0.4520297498364098
29,1,184519,13,0,-0.0691717724152741,0.41449187074600713
83,1,78154,72,4,0.23447710671402597,0.7605011494685028
58,0,105489,85,2,0.3339539373858958,0.10026127190391193
22,1,159312,100,0,2.298868480472901,0.9885633122036017
46,1,66543,86,0,1.6175756760162474,-0.007920149262332964
71,1,133627,44,4,-0.2973460547164671,0.9536571360749286
24,1,169427,54,0,1.1038302454004187,0.6034054979769012
81,0,175637,43,3,-1.5367160620498295,1.0636680527077758
24,0,153821,92,3,1.2671859354133743,0.16467207656839866
60,1,48694,53,4,0.5017605698864255,-0.3794266935493837
33,0,41261,18,1,-0.3834473552370299,-2.175218964613545
41,1,198439,26,0,-0.1295112666954975,1.0268699202994984
57,1,87053,58,4,0.5759479351989821,0.16809914188564273
72,1,68270,77,4,0.687261482745083,0.45051898453667866
35,0,45610,49,1,0.2935356768182168,-1.6857905739772232
24,1,185184,56,0,1.0994508790634236,0.8535073470363228
79,0,163698,59,3,-1.057473378792016,1.049890776196764
28,1,62753,47,0,1.1819212688618097,-0.9245475124328716
57,1,117822,53,4,0.35310963083202573,0.5457947853978314
26,1,39453,34,0,1.001209298378413,-1.4611614484754651
60,1,155208,16,4,-0.7434675942705644,0.6833160382967328
83,1,55593,63,4,0.09309112179000344,0.3261359793987701
44,1,64682,46,0,0.7157403198833632,-0.5736412454820173
71,1,135751,81,4,0.5858869737875847,1.4438816443130573
50,1,101535,6,0,-0.5329402506569992,-0.4180702587004392
45,0,26640,50,1,0.10850171262616566,-1.7346856579327086
55,1,28105,27,4,0.08089546529983904,-1.101815435364568
76,1,23693,95,4,1.159998808291567,0.12095286599610708
57,1,54099,34,4,0.10825602879356702,-0.6012633366490885
80,1,131654,74,4,0.1860254693068305,1.4871796494219351
20,0,75803,58,2,0.8179510642240488,-1.4571020155632437
48,0,189401,77,3,0.13415608183853578,0.990493539341844
43,0,140866,16,1,-1.0357750917609942,-0.5663847026787857
47,0,198832,67,3,-0.11066293679238266,0.9800364728745476
20,0,43212,64,2,1.070922940760431,-1.8484142239365169
90,1,138681,19,4,-1.4331305940382397,1.1139009502433264
39,0,32219,50,1,0.25329586549202376,-1.7808445751893065
28,1,101305,91,0,2.112208848551559,0.17341186010848295
18,1,84902,24,0,0.8269886300949123,-1.103640570572989
33,1,180309,20,0,0.004370867303884931,0.5252514141457857
26,0,122490,90,2,1.268998424252403,-0.2660882244319147
77,1,43200,15,4,-0.8572271673883792,-0.5735084978408346
20,0,194470,93,3,1.264723638312839,0.6742333487752197
31,1,127167,63,0,1.2705930073929514,0.25805727736759104
85,0,86134,38,1,-1.4677160262900872,-0.19397014745515384
86,0,194061,34,3,-1.9508224793772744,1.3201036114129316
52,1,129280,29,0,-0.12641511734064328,0.30637149783520884
68,1,158545,51,4,-0.1302467398956721,1.3339028964177926
61,1,160123,82,4,0.8010457012260845,1.5948550885756645
68,0,75209,97,2,0.451293172463359,0.02640687199316365
78,0,30989,20,1,-1.526475388895366,-1.35287314154881
63,0,108792,20,1,-1.377264361787756,-0.5554636856779928
75,1,35704,45,4,-0.055914877926033016,-0.34977171315351524
45,1,46707,75,0,1.4462154449087747,-0.4491741942601675
40,0,92430,37,1,-0.28737702836935214,-1.0607237082223495
27,1,156431,29,0,0.46388135880420334,0.1698665672083522
75,1,148680,95,4,0.7707574776364347,1.8866420998631779
89,1,172055,72,4,-0.24179660298051323,2.2287147901513484
56,0,78438,87,2,0.5266774305208525,-0.3035421470703544
37,0,56797,27,1,-0.32757591892955007,-1.7573352933872828
19,0,30046,80,2,1.527023460974969,-1.8587463095937264
48,1,125222,23,0,-0.1483453225731503,0.08985058914003138
82,1,115943,34,4,-0.778582698657758,0.8074144941719672
66,1,43291,27,4,-0.269243600879414,-0.6538982753370899
37,1,174730,24,0,0.010287848525663737,0.5791551431358704
59,1,117430,74,4,0.8052658083456407,0.8431640708795167
59,0,193446,52,3,-0.7804209259288489,0.9684337440392032
24,1,143671,21,0,0.39559171744387295,-0.1749207984518319
80,1,192792,94,4,0.4635550530629688,2.609714212699706
57,1,155997,89,4,1.0921538624914513,1.5389353270149078
70,1,146771,89,4,0.7688972184046208,1.6798558802398016
31,1,60412,66,0,1.5652161862903828,-0.6589113551335485
89,1,167876,73,4,-0.20380921782912925,2.1814051916843566
81,1,162703,68,4,-0.08903895165198823,1.877434161255773
87,1,33820,83,4,0.5379676129961577,0.34740773360061955
60,0,32227,21,1,-1.0163859172483312,-1.7004775403298764
87,0,118554,96,2,-0.23458299880035108,1.0323049425302881
79,0,40941,81,2,-0.11905821887227142,-0.43147431570304795
49,0,178791,31,3,-0.9645932347473342,0.28808931503483404
25,1,34936,78,0,2.1022387440596004,-0.9998532984414018
45,1,78354,49,0,0.7151401964804919,-0.3199305055185101
90,1,188422,88,4,0.06143498535456137,2.6825234323842455
21,1,149436,64,0,1.4927591886715266,0.3789685877001076
24,0,138382,57,3,0.4764450089692254,-0.49103135180459734
37,0,195484,3,3,-1.367196681523462,-0.07311016854842543
45,1,96545,95,0,1.761398014110873,0.5118282180855912
66,1,56554,50,4,0.23999868697595014,-0.1784449985784763
58,0,71672,26,1,-0.973047914566351,-1.1164424551821326
28,0,23061,52,2,0.6314737861664713,-2.117734779645642
86,0,113516,42,1,-1.4899371058373956,0.26815211333541206
58,0,137517,33,3,-1.0240144140765652,-0.08819508787297663
42,1,165762,78,0,1.2033889548575145,1.2270339119247646
49,0,168825,26,3,-1.0516975247655136,0.08348299675803797
50,1,76296,50,0,0.6099067621817089,-0.23199561537182867
37,0,35610,1,1,-0.8826018016010323,-2.383347326976771
50,0,41352,26,1,-0.65417253731227,-1.7177433103140756
31,1,142165,4,0,-0.1990664095632365,-0.26084185257277326
20,1,92138,95,0,2.456849615450729,-0.07579455494059725
37,0,40875,76,2,0.9045379314985258,-1.3759317093000067
88,0,156479,99,3,-0.3159970917625913,1.6327094220118572
77,0,150813,63,3,-0.8638278449281678,0.8734460512259165
74,1,69666,90,4,0.9409602667867368,0.6740178556222103
42,0,37827,19,1,-0.5930184987527297,-2.0230137927249414
89,1,90885,3,4,-1.631636900994458,0.2108185052102325
82,1,28622,41,4,-0.3191813071223172,-0.35382782255893164
73,0,63687,34,1,-1.1624015195155757,-0.8163822754499216
40,1,180304,34,0,0.150647012494721,0.8460769119410372
72,0,166861,5,3,-2.176770158435708,0.2770602067137623
74,1,107058,98,4,1.008865096561998,1.3079616924534303
21,1,105702,45,0,1.181299787864989,-0.4823491657645117
75,0,188894,53,3,-1.176881498735684,1.251552304967524
61,1,34797,56,4,0.5930237346038789,-0.5198115172181464
22,0,35461,91,2,1.6919748772199452,-1.5816687191894732
87,0,112278,39,1,-1.5852299498767781,0.23415393765258852
