Age,Annual Income,Spending Score,Income_Spending_Ratio,Gender_Code
21,192240,73,2597.837837837838,0
52,122258,1,61129.0,1
61,141874,46,3018.595744680851,0
29,116948,32,3543.878787878788,1
53,104843,76,1361.5974025974026,0
42,72845,56,1277.982456140351,0
55,99278,62,1575.8412698412699,1
53,125375,82,1510.5421686746988,0
83,113192,79,1414.9,0
57,33917,20,1615.095238095238,0
53,172866,10,15715.09090909091,0
65,117574,52,2218.377358490566,0
88,143631,66,2143.7462686567164,0
27,179932,35,4998.111111111111,0
73,89756,31,2804.875,1
67,72412,13,5172.285714285715,0
42,33706,33,991.3529411764706,0
67,64446,93,685.5957446808511,0
67,26991,62,428.42857142857144,0
26,82271,2,27423.666666666668,1
71,79731,10,7248.272727272727,1
33,180165,36,4869.324324324324,0
49,70909,50,1390.3725490196077,1
50,171544,37,4514.315789473684,0
71,166183,94,1749.2947368421053,0
30,176553,11,14712.75,1
76,22194,12,1707.2307692307693,0
79,29397,78,372.11392405063293,1
24,34050,67,500.7352941176471,0
90,181990,65,2757.4242424242425,1
58,101429,10,9220.818181818182,1
56,196558,78,2488.0759493670885,0
27,177363,53,3284.5,1
37,40580,71,563.6111111111111,0
49,38456,33,1131.0588235294117,0
67,119717,79,1496.4625,1
74,139379,20,6637.0952380952385,1
24,90135,63,1408.359375,1
21,41935,44,931.8888888888889,0
35,108771,51,2091.75,1
78,180936,1,90468.0,0
30,103702,49,2074.04,1
55,130487,39,3262.175,0
68,54771,30,1766.8064516129032,0
81,160694,64,2472.2153846153847,0
63,23152,25,890.4615384615385,0
32,197019,83,2345.464285714286,0
61,172849,5,28808.166666666668,1
61,137100,27,4896.428571428572,1
63,104018,27,3714.9285714285716,0
90,143895,96,1483.4536082474226,1
30,58399,63,912.484375,0
47,22657,65,343.2878787878788,0
21,49320,75,648.9473684210526,1
18,190705,91,2072.8804347826085,1
80,96118,21,4369.0,1
22,72925,52,1375.9433962264152,0
32,149132,4,29826.4,1
64,169613,44,3769.177777777778,1
72,137967,53,2554.9444444444443,1
88,22715,68,329.2028985507246,1
41,189634,61,3058.6129032258063,0
27,187945,21,8542.954545454546,1
29,128568,11,10714.0,1
48,188371,14,12558.066666666668,0
33,126719,60,2077.3606557377047,1
28,73785,2,24595.0,1
37,105204,66,1570.2089552238806,1
55,46205,33,1358.9705882352941,1
74,148416,7,18552.0,0
36,161836,37,4258.8421052631575,0
87,70828,51,1362.076923076923,0
29,23112,35,642.0,1
42,111628,21,5074.0,1
64,54276,51,1043.7692307692307,1
59,58845,59,980.75,1
62,193650,37,5096.0526315789475,0
59,143342,90,1575.1868131868132,0
56,197691,37,5202.394736842105,1
57,192603,34,5502.942857142857,1
22,54200,86,622.9885057471264,0
78,59623,40,1454.219512195122,1
58,165691,100,1640.5049504950496,1
20,52121,31,1628.78125,1
60,118265,12,9097.307692307691,1
36,26705,40,651.3414634146342,1
74,105191,90,1155.9450549450548,1
42,96732,97,987.0612244897959,0
65,141561,52,2670.9622641509436,0
57,34893,68,505.69565217391306,1
50,153964,47,3207.5833333333335,0
40,150713,18,7932.263157894737,0
55,60437,61,974.7903225806451,0
45,34549,85,401.7325581395349,1
25,193573,29,6452.433333333333,0
68,144032,26,5334.518518518518,1
81,65270,5,10878.333333333334,1
47,141579,87,1608.8522727272727,1
61,101577,53,1881.0555555555557,1
44,23446,72,321.17808219178085,1
41,150062,69,2143.7428571428572,1
80,179282,58,3038.677966101695,1
55,199614,55,3564.535714285714,0
28,159058,19,7952.9,0
35,20912,3,5228.0,1
45,93658,100,927.3069306930693,0
63,192343,9,19234.3,1
63,73785,40,1799.6341463414635,1
22,73333,24,2933.32,1
70,199547,41,4751.119047619048,0
72,84239,79,1052.9875,1
80,78920,53,1461.4814814814815,0
51,47836,100,473.6237623762376,1
35,196723,76,2554.844155844156,0
68,110679,68,1604.0434782608695,1
50,21994,45,478.1304347826087,1
31,118283,50,2319.274509803922,0
70,195190,34,5576.857142857143,0
65,49263,83,586.4642857142857,0
65,39486,55,705.1071428571429,1
20,110242,48,2249.8367346938776,1
22,117912,36,3186.810810810811,1
51,187436,45,4074.695652173913,1
30,189461,86,2177.712643678161,0
51,193850,39,4846.25,0
51,41257,57,711.3275862068965,0
50,55256,92,594.1505376344086,0
38,170279,40,4153.1463414634145,0
30,158705,91,1725.054347826087,0
37,104728,44,2327.288888888889,1
64,168624,37,4437.473684210527,0
18,157898,84,1857.6235294117646,0
22,183378,65,2778.4545454545455,1
26,135506,78,1715.26582278481,1
82,37381,45,812.6304347826087,1
60,46450,54,844.5454545454545,0
39,158410,48,3232.8571428571427,1
70,174278,5,29046.333333333332,0
57,196185,48,4003.7755102040815,0
61,95125,3,23781.25,0
39,35860,27,1280.7142857142858,0
44,165723,27,5918.678571428572,0
71,119180,31,3724.375,1
51,120782,75,1589.2368421052631,1
84,117165,82,1411.6265060240964,0
70,182796,79,2284.95,1
41,80971,95,843.4479166666666,1
62,194558,92,2092.021505376344,0
28,78137,14,5209.133333333333,1
35,98139,100,971.6732673267327,1
22,83696,8,9299.555555555555,0
26,46235,50,906.5686274509804,1
30,134115,60,2198.6065573770493,0
28,31441,52,593.2264150943396,1
84,176340,50,3457.6470588235293,0
51,192263,70,2707.9295774647885,0
75,187196,61,3019.2903225806454,0
68,189200,53,3503.703703703704,0
22,104678,66,1562.358208955224,1
29,28575,35,793.75,1
36,127359,57,2195.844827586207,0
18,167578,52,3161.8490566037735,0
64,94168,18,4956.210526315789,1
18,186757,41,4446.5952380952385,1
68,155387,28,5358.172413793103,1
75,28949,71,402.06944444444446,0
78,45548,2,15182.666666666666,1
56,135556,15,8472.25,1
60,46869,83,557.9642857142857,0
89,183174,85,2129.9302325581393,0
29,152347,42,3542.953488372093,1
18,156296,65,2368.121212121212,1
42,45783,39,1144.575,1
43,36272,1,18136.0,0
46,75011,52,1415.301886792453,0
87,167852,55,2997.3571428571427,0
86,66945,25,2574.8076923076924,0
41,46200,79,577.5,0
28,47021,10,4274.636363636364,0
68,78877,36,2131.810810810811,0
82,139868,20,6660.380952380952,0
50,83716,53,1550.2962962962963,1
47,170236,72,2332.0,1
33,103846,23,4326.916666666667,0
30,191201,15,11950.0625,1
80,52854,62,838.952380952381,1
43,80208,18,4221.473684210527,1
66,99087,30,3196.3548387096776,0
50,56039,31,1751.21875,1
42,196234,46,4175.191489361702,0
30,38986,93,414.74468085106383,1
48,116714,47,2431.5416666666665,0
23,74068,42,1722.5116279069769,1
38,116821,77,1497.7051282051282,1
53,88746,35,2465.1666666666665,0
74,50910,10,4628.181818181818,1
55,188205,64,2895.4615384615386,0
72,155516,78,1968.5569620253164,0
88,192831,11,16069.25,0
64,130780,82,1575.6626506024097,1
35,86497,86,994.2183908045977,1
22,95043,32,2880.090909090909,1
48,180215,98,1820.3535353535353,1
83,128097,77,1642.2692307692307,0
90,47073,77,603.5,1
35,42185,8,4687.222222222223,1
48,137233,95,1429.5104166666667,1
42,22615,31,706.71875,1
80,170163,26,6302.333333333333,0
68,43701,18,2300.0526315789475,0
31,38068,99,380.68,0
20,60979,15,3811.1875,0
89,156438,17,8691.0,0
19,75994,70,1070.338028169014,0
29,82685,8,9187.222222222223,1
84,177265,97,1808.8265306122448,0
29,35798,9,3579.8,1
63,173219,99,1732.19,0
88,181493,69,2592.7571428571428,1
42,122218,17,6789.888888888889,0
39,163878,66,2445.9402985074626,0
58,47129,85,548.0116279069767,0
21,91347,35,2537.4166666666665,0
63,186801,95,1945.84375,1
65,148086,38,3797.076923076923,0
32,24075,27,859.8214285714286,1
85,57622,25,2216.230769230769,1
56,86042,30,2775.548387096774,0
50,45761,36,1236.7837837837837,0
76,40534,74,540.4533333333334,0
30,195227,28,6731.9655172413795,0
54,88156,65,1335.6969696969697,0
32,121401,1,60700.5,0
85,70105,27,2503.75,0
29,138186,67,2032.1470588235295,0
75,178726,22,7770.695652173913,1
57,67486,86,775.7011494252873,1
37,27945,96,288.0927835051546,0
69,58346,9,5834.6,1
56,147191,48,3003.8979591836733,1
62,74507,85,866.3604651162791,1
88,86530,91,940.5434782608696,0
66,105099,36,2840.5135135135133,1
41,64695,32,1960.4545454545455,1
49,133992,84,1576.3764705882354,0
39,82962,46,1765.1489361702127,1
46,98093,17,5449.611111111111,0
68,27634,48,563.9591836734694,0
60,55284,68,801.2173913043479,1
35,128249,69,1832.1285714285714,1
56,20861,49,417.22,1
23,191309,96,1972.2577319587629,1
63,71713,52,1353.0754716981132,1
62,107562,54,1955.6727272727273,1
62,108907,81,1328.1341463414635,1
21,169421,68,2455.376811594203,0
60,161187,65,2442.2272727272725,1
87,173753,73,2348.0135135135133,0
49,140108,21,6368.545454545455,0
24,97490,57,1680.8620689655172,1
62,59932,23,2497.1666666666665,0
31,96836,39,2420.9,0
32,171069,34,4887.685714285714,1
66,80098,29,2669.9333333333334,1
52,62185,92,668.6559139784946,1
41,41612,55,743.0714285714286,1
75,147636,95,1537.875,0
88,121947,68,1767.3478260869565,1
54,176876,72,2422.958904109589,1
71,135959,5,22659.833333333332,0
70,115638,58,1959.9661016949153,1
78,66458,75,874.4473684210526,0
78,28057,72,384.3424657534247,1
62,46342,20,2206.7619047619046,0
43,79352,5,13225.333333333334,1
70,55828,99,558.28,1
59,40455,29,1348.5,1
31,78271,33,2302.0882352941176,1
69,171739,99,1717.39,1
18,62498,96,644.3092783505155,0
85,144483,3,36120.75,0
52,128879,63,2013.734375,0
61,35388,25,1361.076923076923,0
31,75231,90,826.7142857142857,1
61,30616,23,1275.6666666666667,1
42,103474,70,1457.380281690141,1
42,31439,48,641.6122448979592,1
65,90707,7,11338.375,0
62,50395,6,7199.285714285715,1
79,67298,77,862.7948717948718,1
39,163657,87,1859.7386363636363,0
37,159264,58,2699.3898305084745,1
54,163478,27,5838.5,0
74,149926,94,1578.1684210526316,1
79,60187,72,824.4794520547945,0
46,84170,56,1476.6666666666667,1
34,187124,65,2835.212121212121,0
78,186202,27,6650.071428571428,1
87,59816,3,14954.0,0
47,183577,70,2585.5915492957747,0
71,165695,59,2761.5833333333335,1
74,82310,56,1444.0350877192982,0
61,46458,89,516.2,1
34,42223,57,727.9827586206897,0
37,115431,13,8245.07142857143,0
88,183726,55,3280.8214285714284,0
54,37516,98,378.949494949495,0
72,33966,95,353.8125,0
75,163987,79,2049.8375,1
81,132992,82,1602.313253012048,0
36,70986,36,1918.5405405405406,0
24,20956,39,523.9,1
30,177435,67,2609.3382352941176,0
45,25421,26,941.5185185185185,1
50,119700,90,1315.3846153846155,0
74,94158,49,1883.16,0
71,176437,81,2151.670731707317,0
46,70448,63,1100.75,0
64,178588,28,6158.206896551724,1
54,40001,6,5714.428571428572,1
32,23422,3,5855.5,0
68,151594,90,1665.868131868132,1
69,61108,18,3216.2105263157896,1
51,158313,38,4059.3076923076924,1
46,110351,20,5254.809523809524,0
63,159121,57,2743.4655172413795,1
79,57980,64,892.0,0
61,37235,89,413.72222222222223,1
20,86916,4,17383.2,0
79,158165,71,2196.7361111111113,1
66,68941,68,999.1449275362319,1
52,156148,16,9185.176470588236,1
38,111323,68,1613.376811594203,1
49,53749,6,7678.428571428572,1
39,189837,93,2019.5425531914893,1
57,48922,17,2717.8888888888887,0
81,32715,83,389.4642857142857,0
45,98413,36,2659.810810810811,1
41,96180,6,13740.0,0
34,69331,51,1333.2884615384614,1
64,191266,17,10625.888888888889,1
67,78892,5,13148.666666666666,1
71,104309,23,4346.208333333333,1
27,84540,51,1625.7692307692307,1
47,117921,17,6551.166666666667,1
63,189898,63,2967.15625,1
27,99730,80,1231.2345679012346,1
31,184210,1,92105.0,0
90,138748,73,1874.972972972973,1
89,120878,81,1474.121951219512,0
73,50094,25,1926.6923076923076,0
58,98610,59,1643.5,0
74,167715,84,1973.1176470588234,1
54,139844,42,3252.186046511628,0
84,186756,82,2250.0722891566265,1
81,56274,29,1875.8,0
57,32756,90,359.95604395604397,1
19,111580,26,4132.592592592592,0
90,62498,15,3906.125,0
26,76641,56,1344.578947368421,1
76,94320,9,9432.0,1
32,66278,48,1352.6122448979593,0
45,50081,26,1854.851851851852,1
24,95861,9,9586.1,0
75,150613,87,1711.5113636363637,1
53,189201,55,3378.589285714286,1
57,197384,14,13158.933333333332,1
38,189589,59,3159.8166666666666,0
45,166354,84,1957.105882352941,1
31,137494,84,1617.5764705882352,1
73,182890,56,3208.59649122807,0
63,116158,30,3747.032258064516,1
54,98072,53,1816.148148148148,1
62,46729,16,2748.764705882353,0
34,100650,41,2396.4285714285716,1
72,154337,70,2173.760563380282,0
23,150707,23,6279.458333333333,0
86,87745,94,923.6315789473684,0
39,167584,9,16758.4,1
62,191899,6,27414.14285714286,0
23,41646,67,612.4411764705883,0
36,122256,5,20376.0,0
32,73221,24,2928.84,1
60,74014,80,913.7530864197531,1
73,144673,25,5564.346153846154,0
20,157189,100,1556.3267326732673,0
44,175945,93,1871.7553191489362,1
68,145285,38,3725.25641025641,0
64,116438,82,1402.867469879518,1
34,97713,8,10857.0,0
62,44204,15,2762.75,0
67,118559,51,2279.980769230769,1
81,135179,27,4827.821428571428,0
26,150778,70,2123.6338028169016,1
46,172391,79,2154.8875,0
86,22633,89,251.4777777777778,1
19,22603,72,309.63013698630135,1
39,30109,40,734.3658536585366,1
48,158879,80,1961.469135802469,1
68,97819,32,2964.212121212121,0
41,178481,32,5408.515151515152,0
48,60444,32,1831.6363636363637,0
82,77476,94,815.5368421052632,1
42,139323,73,1882.7432432432433,1
65,162458,31,5076.8125,0
77,58300,87,662.5,0
32,127297,30,4106.354838709677,1
83,81109,26,3004.037037037037,1
46,105021,39,2625.525,0
71,62785,98,634.1919191919192,1
36,167243,63,2613.171875,0
42,153975,47,3207.8125,0
19,47193,39,1179.825,0
29,189574,83,2256.8333333333335,1
32,83547,68,1210.8260869565217,1
45,115132,68,1668.5797101449275,1
84,64211,53,1189.0925925925926,1
67,159302,30,5138.774193548387,0
83,177506,54,3227.3818181818183,0
30,183007,33,5382.558823529412,0
70,149193,68,2162.217391304348,0
40,40483,15,2530.1875,1
21,23690,42,550.9302325581396,0
74,138599,39,3464.975,1
46,57752,44,1283.3777777777777,1
40,174284,69,2489.7714285714287,0
75,98818,73,1335.3783783783783,1
28,37609,53,696.4629629629629,0
43,149845,37,3943.2894736842104,0
61,86860,75,1142.8947368421052,0
35,130362,30,4205.225806451613,0
43,113067,11,9422.25,0
83,101057,51,1943.4038461538462,0
85,64006,46,1361.8297872340424,0
18,186879,69,2669.7,0
77,192861,11,16071.75,0
76,70870,3,17717.5,1
56,115637,70,1628.6901408450703,1
87,96832,25,3724.3076923076924,0
80,169316,31,5291.125,0
54,158954,66,2372.4477611940297,0
80,173475,21,7885.227272727273,0
33,191055,62,3032.6190476190477,0
71,33634,42,782.1860465116279,1
63,103994,75,1368.342105263158,0
39,120373,48,2456.591836734694,0
63,94382,29,3146.0666666666666,1
31,73664,65,1116.121212121212,0
19,158848,36,4293.189189189189,1
74,53723,34,1534.942857142857,1
64,96214,68,1394.4057971014493,0
33,197101,34,5631.457142857143,0
84,123735,91,1344.945652173913,1
60,92451,11,7704.25,0
36,74794,22,3251.913043478261,0
19,48486,45,1054.0434782608695,0
75,21288,13,1520.5714285714287,0
45,131078,17,7282.111111111111,0
27,99085,4,19817.0,0
80,103428,40,2522.6341463414633,0
59,195842,65,2967.3030303030305,1
54,167541,21,7615.5,1
89,26388,90,289.97802197802196,0
49,136930,81,1669.878048780488,0
90,98652,57,1700.896551724138,1
90,38467,83,457.9404761904762,0
64,123155,11,10262.916666666666,0
77,152530,75,2006.9736842105262,0
51,164810,51,3169.423076923077,0
66,117553,40,2867.1463414634145,0
45,117855,48,2405.204081632653,0
26,158455,74,2112.733333333333,1
39,162754,96,1677.8762886597938,0
82,27447,78,347.43037974683546,0
40,97029,4,19405.8,1
84,76301,14,5086.733333333334,0
29,57541,16,3384.764705882353,0
32,28054,13,2003.857142857143,1
43,118924,7,14865.5,0
64,124253,24,4970.12,1
83,162423,6,23203.285714285714,0
68,88998,80,1098.7407407407406,1
89,189130,29,6304.333333333333,1
32,66380,80,819.5061728395061,1
62,187521,29,6250.7,0
27,28903,77,370.55128205128204,0
32,28193,62,447.5079365079365,0
89,162658,57,2804.448275862069,1
31,28198,94,296.82105263157894,0
64,69036,10,6276.0,1
47,106734,36,2884.7027027027025,1
21,153899,41,3664.2619047619046,0
77,64101,56,1124.578947368421,1
29,87617,60,1436.344262295082,1
24,32924,2,10974.666666666666,0
22,184163,31,5755.09375,0
80,22208,23,925.3333333333334,0
51,125051,60,2050.0163934426228,1
55,27862,47,580.4583333333334,1
77,182459,5,30409.833333333332,1
56,36467,44,810.3777777777777,1
76,191545,2,63848.333333333336,0
48,164216,3,41054.0,0
62,73734,85,857.3720930232558,0
52,140230,11,11685.833333333334,1
50,59861,21,2720.9545454545455,1
57,196607,63,3071.984375,0
36,84987,41,2023.5,1
86,138672,47,2889.0,1
40,86635,74,1155.1333333333334,1
33,118081,60,1935.7540983606557,0
21,87480,100,866.1386138613861,1
90,37561,44,834.6888888888889,0
44,155044,20,7383.047619047619,0
86,81116,55,1448.5,0
29,113242,81,1381.0,1
82,178870,69,2555.285714285714,1
21,22713,52,428.54716981132077,0
29,162720,92,1749.6774193548388,1
64,75720,86,870.3448275862069,0
43,160786,17,8932.555555555555,1
46,20527,24,821.08,0
61,140354,80,1732.7654320987654,0
57,106185,23,4424.375,1
89,181939,45,3955.195652173913,0
22,85553,85,994.8023255813954,1
19,20555,93,218.67021276595744,0
88,115414,37,3037.2105263157896,1
64,157737,89,1752.6333333333334,1
51,109729,83,1306.297619047619,0
34,48192,66,719.2835820895523,0
43,191013,14,12734.2,1
67,155873,30,5028.1612903225805,0
80,147705,56,2591.315789473684,0
69,154513,35,4292.027777777777,0
90,130686,77,1675.4615384615386,1
41,177738,35,4937.166666666667,1
85,106847,97,1090.2755102040817,0
18,79868,94,840.7157894736843,0
64,192580,17,10698.888888888889,1
39,78559,40,1916.0731707317073,0
77,34568,15,2160.5,0
74,114781,64,1765.8615384615384,0
35,185752,61,2996.0,1
55,98180,57,1692.7586206896551,1
89,132115,81,1611.158536585366,0
69,78191,28,2696.2413793103447,0
37,63892,38,1638.2564102564102,0
87,199300,37,5244.736842105263,0
51,96804,49,1936.08,1
49,53216,28,1835.0344827586207,0
31,199729,20,9510.904761904761,1
86,77221,46,1643.0,0
51,149540,84,1759.2941176470588,0
68,197182,18,10378.0,0
30,149817,5,24969.5,0
43,132315,27,4725.535714285715,1
39,78210,76,1015.7142857142857,0
31,106391,95,1108.2395833333333,0
57,20835,14,1389.0,0
44,135820,7,16977.5,1
23,139110,52,2624.7169811320755,0
37,95774,45,2082.0434782608695,1
67,36267,41,863.5,1
65,174520,2,58173.333333333336,0
53,142647,50,2797.0,0
74,187521,54,3409.4727272727273,0
67,25870,68,374.92753623188406,0
69,126291,93,1343.5212765957447,1
34,177706,54,3231.018181818182,0
23,23124,43,525.5454545454545,1
67,183872,100,1820.5148514851485,1
80,167709,97,1711.3163265306123,0
71,134279,90,1475.5934065934066,1
59,30285,97,309.03061224489795,0
68,170287,68,2467.927536231884,1
38,50016,26,1852.4444444444443,1
79,165979,67,2440.8676470588234,1
23,58573,30,1889.4516129032259,1
35,160058,44,3556.8444444444444,1
68,172137,10,15648.818181818182,0
79,93517,57,1612.3620689655172,1
85,47930,18,2522.6315789473683,0
19,146135,53,2706.203703703704,0
22,34026,82,409.95180722891564,1
90,153055,41,3644.1666666666665,1
25,147686,85,1717.2790697674418,1
51,136743,35,3798.4166666666665,0
84,141859,76,1842.3246753246754,0
85,152072,53,2816.1481481481483,1
29,154511,82,1861.578313253012,1
47,69024,19,3451.2,1
66,172648,95,1798.4166666666667,1
68,125638,42,2921.813953488372,0
53,186097,88,2090.9775280898875,1
85,183336,12,14102.76923076923,1
63,145150,65,2199.242424242424,0
20,164132,20,7815.809523809524,0
31,29654,33,872.1764705882352,1
55,155601,10,14145.545454545454,0
55,48015,6,6859.285714285715,1
38,21575,8,2397.222222222222,0
21,92526,52,1745.7735849056603,1
53,85400,27,3050.0,0
68,60176,35,1671.5555555555557,1
56,74040,33,2177.6470588235293,1
39,86282,48,1760.857142857143,0
77,112655,47,2346.9791666666665,1
33,65889,55,1176.5892857142858,1
21,111575,69,1593.9285714285713,0
75,134254,35,3729.277777777778,1
18,104553,9,10455.3,0
63,76538,63,1195.90625,1
75,79525,48,1622.9591836734694,0
28,47049,82,566.855421686747,1
67,57438,72,786.8219178082192,1
29,106300,13,7592.857142857143,0
28,175915,37,4629.3421052631575,0
59,165181,93,1757.2446808510638,1
56,63791,100,631.5940594059406,1
44,105972,42,2464.4651162790697,0
80,157579,53,2918.1296296296296,1
73,40113,60,657.5901639344262,1
61,173140,48,3533.469387755102,1
67,66988,30,2160.9032258064517,0
55,153016,12,11770.461538461539,0
